seq1,seq2,name_name_jac_qgm_3_qgm_3
namoo korean (californian),namoo korean (californian),1.0
namoo korean (las vegas),namoo korean (las vegas),1.0
namoo korean (las vegas),namoo korean (las vegas),1.0
los primos,los primos,1.0
los primos,los primos,1.0
los primos (new york),los primos (new york),1.0
los primos (new york),los primos (new york),1.0
los primos (new york city),los primos (new york city),1.0
los primos (new york city),los primos (new york city),1.0
los primos (los angeles),los primos (los angeles),1.0
los primos (los angeles),los primos (los angeles),1.0
los primos (californian),los primos (californian),1.0
los primos (californian),los primos (californian),1.0
los primos (las vegas),los primos (las vegas),1.0
los primos (las vegas),los primos (las vegas),1.0
taqueria y,taqueria y,1.0
taqueria y,taqueria y,1.0
taqueria y (new york),taqueria y (new york),1.0
taqueria y (new york),taqueria y (new york),1.0
taqueria y (new york city),taqueria y (new york city),1.0
taqueria y (new york city),taqueria y (new york city),1.0
taqueria y (los angeles),taqueria y (los angeles),1.0
taqueria y (los angeles),taqueria y (los angeles),1.0
taqueria y (californian),taqueria y (californian),1.0
taqueria y (californian),taqueria y (californian),1.0
taqueria y (las vegas),taqueria y (las vegas),1.0
taqueria y (las vegas),taqueria y (las vegas),1.0
dodie's new orleans seafood,dodie's new orleans seafood,1.0
dodie's new orleans seafood,dodie's new orleans seafood,1.0
dodie's new orleans seafood (new york),dodie's new orleans seafood (new york),1.0
dodie's new orleans seafood (new york),dodie's new orleans seafood (new york),1.0
dodie's new orleans seafood (new york city),dodie's new orleans seafood (new york city),1.0
dodie's new orleans seafood (new york city),dodie's new orleans seafood (new york city),1.0
dodie's new orleans seafood (los angeles),dodie's new orleans seafood (los angeles),1.0
dodie's new orleans seafood (los angeles),dodie's new orleans seafood (los angeles),1.0
dodie's new orleans seafood (californian),dodie's new orleans seafood (californian),1.0
dodie's new orleans seafood (californian),dodie's new orleans seafood (californian),1.0
dodie's new orleans seafood (las vegas),dodie's new orleans seafood (las vegas),1.0
dodie's new orleans seafood (las vegas),dodie's new orleans seafood (las vegas),1.0
market latina,market latina,1.0
market latina,market latina,1.0
market latina (new york),market latina (new york),1.0
market latina (new york),market latina (new york),1.0
market latina (new york city),market latina (new york city),1.0
market latina (new york city),market latina (new york city),1.0
market latina (los angeles),market latina (los angeles),1.0
market latina (los angeles),market latina (los angeles),1.0
market latina (californian),market latina (californian),1.0
market latina (californian),market latina (californian),1.0
market latina (las vegas),market latina (las vegas),1.0
market latina (las vegas),market latina (las vegas),1.0
bar none,bar none,1.0
bar none,bar none,1.0
bar none (new york),bar none (new york),1.0
bar none (new york),bar none (new york),1.0
bar none (new york city),bar none (new york city),1.0
bar none (new york city),bar none (new york city),1.0
bar none (los angeles),bar none (los angeles),1.0
bar none (los angeles),bar none (los angeles),1.0
bar none (californian),bar none (californian),1.0
bar none (californian),bar none (californian),1.0
bar none (las vegas),bar none (las vegas),1.0
bar none (las vegas),bar none (las vegas),1.0
dee dee's homestyle cooking dallas,dee's homestyle cooking dallas,0.9142857142857144
dee's homestyle cooking dallas,dee dee's homestyle cooking dallas,0.9142857142857144
dee dee's homestyle cooking dallas (new york),dee's homestyle cooking dallas (new york),0.9347826086956522
dee's homestyle cooking dallas (new york),dee dee's homestyle cooking dallas (new york),0.9347826086956522
dee dee's homestyle cooking dallas (new york city),dee's homestyle cooking dallas (new york city),0.9411764705882352
dee's homestyle cooking dallas (new york city),dee dee's homestyle cooking dallas (new york city),0.9411764705882352
dee dee's homestyle cooking dallas (los angeles),dee's homestyle cooking dallas (los angeles),0.9387755102040816
dee's homestyle cooking dallas (los angeles),dee dee's homestyle cooking dallas (los angeles),0.9387755102040816
dee dee's homestyle cooking dallas (californian),dee's homestyle cooking dallas (californian),0.9387755102040816
dee's homestyle cooking dallas (californian),dee dee's homestyle cooking dallas (californian),0.9387755102040816
dee dee's homestyle cooking dallas (las vegas),dee's homestyle cooking dallas (las vegas),0.9333333333333332
dee's homestyle cooking dallas (las vegas),dee dee's homestyle cooking dallas (las vegas),0.9333333333333332
dee dee's homestyle (new york),dee's homestyle (new york),0.9032258064516128
dee's homestyle (new york),dee dee's homestyle (new york),0.9032258064516128
dee dee's homestyle (new york city),dee's homestyle (new york city),0.9166666666666666
dee's homestyle (new york city),dee dee's homestyle (new york city),0.9166666666666666
dee dee's homestyle (los angeles),dee's homestyle (los angeles),0.9117647058823528
dee's homestyle (los angeles),dee dee's homestyle (los angeles),0.9117647058823528
dee dee's homestyle (californian),dee's homestyle (californian),0.9117647058823528
dee's homestyle (californian),dee dee's homestyle (californian),0.9117647058823528
dee dee's homestyle (las vegas),dee's homestyle (las vegas),0.90625
dee's homestyle (las vegas),dee dee's homestyle (las vegas),0.90625
dee dee's homestyle cooking (new york),dee's homestyle cooking (new york),0.9230769230769232
dee's homestyle cooking (new york),dee dee's homestyle cooking (new york),0.9230769230769232
dee dee's homestyle cooking (new york city),dee's homestyle cooking (new york city),0.9318181818181818
dee's homestyle cooking (new york city),dee dee's homestyle cooking (new york city),0.9318181818181818
dee dee's homestyle cooking (los angeles),dee's homestyle cooking (los angeles),0.9285714285714286
dee's homestyle cooking (los angeles),dee dee's homestyle cooking (los angeles),0.9285714285714286
dee dee's homestyle cooking (californian),dee's homestyle cooking (californian),0.9285714285714286
dee's homestyle cooking (californian),dee dee's homestyle cooking (californian),0.9285714285714286
dee dee's homestyle cooking (las vegas),dee's homestyle cooking (las vegas),0.925
dee's homestyle cooking (las vegas),dee dee's homestyle cooking (las vegas),0.925
y panaderia latina,y panaderia latina,1.0
y panaderia latina,y panaderia latina,1.0
y panaderia latina (new york),y panaderia latina (new york),1.0
y panaderia latina (new york),y panaderia latina (new york),1.0
y panaderia latina (new york city),y panaderia latina (new york city),1.0
y panaderia latina (new york city),y panaderia latina (new york city),1.0
y panaderia latina (los angeles),y panaderia latina (los angeles),1.0
y panaderia latina (los angeles),y panaderia latina (los angeles),1.0
y panaderia latina (californian),y panaderia latina (californian),1.0
y panaderia latina (californian),y panaderia latina (californian),1.0
y panaderia latina (las vegas),y panaderia latina (las vegas),1.0
y panaderia latina (las vegas),y panaderia latina (las vegas),1.0
kong china,kong china,1.0
kong china,kong china,1.0
kong china (new york),kong china (new york),1.0
kong china (new york),kong china (new york),1.0
kong china (new york city),kong china (new york city),1.0
kong china (new york city),kong china (new york city),1.0
kong china (los angeles),kong china (los angeles),1.0
kong china (los angeles),kong china (los angeles),1.0
kong china (californian),kong china (californian),1.0
kong china (californian),kong china (californian),1.0
kong china (las vegas),kong china (las vegas),1.0
kong china (las vegas),kong china (las vegas),1.0
riyen chinese,riyen chinese,1.0
riyen chinese,riyen chinese,1.0
riyen chinese (new york),riyen chinese (new york),1.0
riyen chinese (new york),riyen chinese (new york),1.0
riyen chinese (new york city),riyen chinese (new york city),1.0
riyen chinese (new york city),riyen chinese (new york city),1.0
riyen chinese (los angeles),riyen chinese (los angeles),1.0
riyen chinese (los angeles),riyen chinese (los angeles),1.0
riyen chinese (californian),riyen chinese (californian),1.0
riyen chinese (californian),riyen chinese (californian),1.0
riyen chinese (las vegas),riyen chinese (las vegas),1.0
riyen chinese (las vegas),riyen chinese (las vegas),1.0
mad hatter,mad hatter,1.0
mad hatter,mad hatter,1.0
mad hatter (new york),mad hatter (new york),1.0
mad hatter (new york),mad hatter (new york),1.0
mad hatter (new york city),mad hatter (new york city),1.0
mad hatter (new york city),mad hatter (new york city),1.0
mad hatter (los angeles),mad hatter (los angeles),1.0
mad hatter (los angeles),mad hatter (los angeles),1.0
mad hatter (californian),mad hatter (californian),1.0
mad hatter (californian),mad hatter (californian),1.0
mad hatter (las vegas),mad hatter (las vegas),1.0
mad hatter (las vegas),mad hatter (las vegas),1.0
paleteria (new york city),paleteria la (new york city),0.9
paleteria la (new york city),paleteria (new york city),0.9
corner bakery,corner bakery,1.0
corner bakery,corner bakery,1.0
corner bakery (new york),corner bakery (new york),1.0
corner bakery (new york),corner bakery (new york),1.0
corner bakery (new york city),corner bakery (new york city),1.0
corner bakery (new york city),corner bakery (new york city),1.0
corner bakery (los angeles),corner bakery (los angeles),1.0
corner bakery (los angeles),corner bakery (los angeles),1.0
corner bakery (californian),corner bakery (californian),1.0
corner bakery (californian),corner bakery (californian),1.0
corner bakery (las vegas),corner bakery (las vegas),1.0
corner bakery (las vegas),corner bakery (las vegas),1.0
nuevo leon mex mex,nuevo leon mex mex,1.0
nuevo leon mex mex,nuevo leon mex mex,1.0
mex,mex,1.0
mex,mex,1.0
nuevo leon mex mex (new york),nuevo leon mex (new york),0.9642857142857144
nuevo leon mex (new york),nuevo leon mex mex (new york),0.9642857142857144
nuevo leon mex mex (new york),nuevo leon mex mex (new york),1.0
nuevo leon mex mex (new york),nuevo leon mex mex (new york),1.0
nuevo leon mex mex (new york city),nuevo leon mex (new york city),0.9696969696969696
nuevo leon mex (new york city),nuevo leon mex mex (new york city),0.9696969696969696
nuevo leon mex mex (new york city),nuevo leon mex mex (new york city),1.0
nuevo leon mex mex (new york city),nuevo leon mex mex (new york city),1.0
nuevo leon mex mex (los angeles),nuevo leon mex (los angeles),0.967741935483871
nuevo leon mex (los angeles),nuevo leon mex mex (los angeles),0.967741935483871
nuevo leon mex mex (los angeles),nuevo leon mex mex (los angeles),1.0
nuevo leon mex mex (los angeles),nuevo leon mex mex (los angeles),1.0
nuevo leon mex mex (californian),nuevo leon mex (californian),0.967741935483871
nuevo leon mex (californian),nuevo leon mex mex (californian),0.967741935483871
nuevo leon mex mex (californian),nuevo leon mex mex (californian),1.0
nuevo leon mex mex (californian),nuevo leon mex mex (californian),1.0
nuevo leon mex mex (las vegas),nuevo leon mex (las vegas),0.9655172413793104
nuevo leon mex (las vegas),nuevo leon mex mex (las vegas),0.9655172413793104
nuevo leon mex mex (las vegas),nuevo leon mex mex (las vegas),1.0
nuevo leon mex mex (las vegas),nuevo leon mex mex (las vegas),1.0
nuevo leon mex (new york),nuevo leon mex mex (new york),0.9642857142857144
nuevo leon mex mex (new york),nuevo leon mex (new york),0.9642857142857144
nuevo leon mex (new york city),nuevo leon mex mex (new york city),0.9696969696969696
nuevo leon mex mex (new york city),nuevo leon mex (new york city),0.9696969696969696
nuevo leon mex (los angeles),nuevo leon mex mex (los angeles),0.967741935483871
nuevo leon mex mex (los angeles),nuevo leon mex (los angeles),0.967741935483871
nuevo leon mex (californian),nuevo leon mex mex (californian),0.967741935483871
nuevo leon mex mex (californian),nuevo leon mex (californian),0.967741935483871
nuevo leon mex (las vegas),nuevo leon mex mex (las vegas),0.9655172413793104
nuevo leon mex mex (las vegas),nuevo leon mex (las vegas),0.9655172413793104
leon mex (new york),leon mex mex (new york),0.9545454545454546
leon mex mex (new york),leon mex (new york),0.9545454545454546
leon mex (new york city),leon mex mex (new york city),0.9629629629629628
leon mex mex (new york city),leon mex (new york city),0.9629629629629628
leon mex (los angeles),leon mex mex (los angeles),0.96
leon mex mex (los angeles),leon mex (los angeles),0.96
leon mex (californian),leon mex mex (californian),0.96
leon mex mex (californian),leon mex (californian),0.96
leon mex (las vegas),leon mex mex (las vegas),0.9565217391304348
leon mex mex (las vegas),leon mex (las vegas),0.9565217391304348
mex (new york),mex (new york),1.0
mex (new york),mex (new york),1.0
mex (new york city),mex mex (new york city),0.9130434782608696
mex mex (new york city),mex (new york city),0.9130434782608696
mex (new york city),mex (new york city),1.0
mex (new york city),mex (new york city),1.0
mex (los angeles),mex mex (los angeles),0.9047619047619048
mex mex (los angeles),mex (los angeles),0.9047619047619048
mex (los angeles),mex (los angeles),1.0
mex (los angeles),mex (los angeles),1.0
mex (californian),mex mex (californian),0.9047619047619048
mex mex (californian),mex (californian),0.9047619047619048
mex (californian),mex (californian),1.0
mex (californian),mex (californian),1.0
mex (las vegas),mex (las vegas),1.0
mex (las vegas),mex (las vegas),1.0
mex mex (new york city),mex (new york city),0.9130434782608696
mex (new york city),mex mex (new york city),0.9130434782608696
mex mex (los angeles),mex (los angeles),0.9047619047619048
mex (los angeles),mex mex (los angeles),0.9047619047619048
mex mex (californian),mex (californian),0.9047619047619048
mex (californian),mex mex (californian),0.9047619047619048
mex mex restaurant (new york),mex restaurant (new york),0.9310344827586208
mex restaurant (new york),mex mex restaurant (new york),0.9310344827586208
mex mex restaurant (new york city),mex restaurant (new york city),0.9411764705882352
mex restaurant (new york city),mex mex restaurant (new york city),0.9411764705882352
mex mex restaurant (los angeles),mex restaurant (los angeles),0.9375
mex restaurant (los angeles),mex mex restaurant (los angeles),0.9375
mex mex restaurant (californian),mex restaurant (californian),0.9375
mex restaurant (californian),mex mex restaurant (californian),0.9375
mex mex restaurant (las vegas),mex restaurant (las vegas),0.9333333333333332
mex restaurant (las vegas),mex mex restaurant (las vegas),0.9333333333333332
b b q blues texas ltd,b q blues texas ltd,0.9130434782608696
b q blues texas ltd,b b q blues texas ltd,0.9130434782608696
b,b,1.0
b,b,1.0
b b q blues texas ltd (new york),b q blues texas ltd (new york),0.9411764705882352
b q blues texas ltd (new york),b b q blues texas ltd (new york),0.9411764705882352
b b q blues texas ltd (new york city),b q blues texas ltd (new york city),0.9487179487179488
b q blues texas ltd (new york city),b b q blues texas ltd (new york city),0.9487179487179488
b b q blues texas ltd (los angeles),b q blues texas ltd (los angeles),0.945945945945946
b q blues texas ltd (los angeles),b b q blues texas ltd (los angeles),0.945945945945946
b b q blues texas ltd (californian),b q blues texas ltd (californian),0.945945945945946
b q blues texas ltd (californian),b b q blues texas ltd (californian),0.945945945945946
b b q blues texas ltd (las vegas),b q blues texas ltd (las vegas),0.9411764705882352
b q blues texas ltd (las vegas),b b q blues texas ltd (las vegas),0.9411764705882352
b (new york),b (new york),1.0
b (new york),b (new york),1.0
b (new york city),b b (new york city),0.9047619047619048
b b (new york city),b (new york city),0.9047619047619048
b (new york city),b (new york city),1.0
b (new york city),b (new york city),1.0
b (los angeles),b (los angeles),1.0
b (los angeles),b (los angeles),1.0
b (californian),b (californian),1.0
b (californian),b (californian),1.0
b (las vegas),b (las vegas),1.0
b (las vegas),b (las vegas),1.0
b b (new york city),b (new york city),0.9047619047619048
b (new york city),b b (new york city),0.9047619047619048
b b q (new york city),b q (new york city),0.9130434782608696
b q (new york city),b b q (new york city),0.9130434782608696
b b q (los angeles),b q (los angeles),0.9047619047619048
b q (los angeles),b b q (los angeles),0.9047619047619048
b b q (californian),b q (californian),0.9047619047619048
b q (californian),b b q (californian),0.9047619047619048
b b q blues (new york),b q blues (new york),0.9166666666666666
b q blues (new york),b b q blues (new york),0.9166666666666666
b b q blues (new york city),b q blues (new york city),0.9310344827586208
b q blues (new york city),b b q blues (new york city),0.9310344827586208
b b q blues (los angeles),b q blues (los angeles),0.925925925925926
b q blues (los angeles),b b q blues (los angeles),0.925925925925926
b b q blues (californian),b q blues (californian),0.925925925925926
b q blues (californian),b b q blues (californian),0.925925925925926
b b q blues (las vegas),b q blues (las vegas),0.92
b q blues (las vegas),b b q blues (las vegas),0.92
b b q blues texas (new york),b q blues texas (new york),0.9333333333333332
b q blues texas (new york),b b q blues texas (new york),0.9333333333333332
b b q blues texas (new york city),b q blues texas (new york city),0.9428571428571428
b q blues texas (new york city),b b q blues texas (new york city),0.9428571428571428
b b q blues texas (los angeles),b q blues texas (los angeles),0.9393939393939394
b q blues texas (los angeles),b b q blues texas (los angeles),0.9393939393939394
b b q blues texas (californian),b q blues texas (californian),0.9393939393939394
b q blues texas (californian),b b q blues texas (californian),0.9393939393939394
b b q blues texas (las vegas),b q blues texas (las vegas),0.9333333333333332
b q blues texas (las vegas),b b q blues texas (las vegas),0.9333333333333332
texas garden,texas garden,1.0
texas garden,texas garden,1.0
texas garden (new york),texas garden (new york),1.0
texas garden (new york),texas garden (new york),1.0
texas garden (new york city),texas garden (new york city),1.0
texas garden (new york city),texas garden (new york city),1.0
texas garden (los angeles),texas garden (los angeles),1.0
texas garden (los angeles),texas garden (los angeles),1.0
texas garden (californian),texas garden (californian),1.0
texas garden (californian),texas garden (californian),1.0
texas garden (las vegas),texas garden (las vegas),1.0
texas garden (las vegas),texas garden (las vegas),1.0
the dream,the dream,1.0
the dream,the dream,1.0
the dream (new york),the dream (new york),1.0
the dream (new york),the dream (new york),1.0
the dream (new york city),the dream (new york city),1.0
the dream (new york city),the dream (new york city),1.0
the dream (los angeles),the dream (los angeles),1.0
the dream (los angeles),the dream (los angeles),1.0
the dream (californian),the dream (californian),1.0
the dream (californian),the dream (californian),1.0
the dream (las vegas),the dream (las vegas),1.0
the dream (las vegas),the dream (las vegas),1.0
mei mei china restaurant,mei china restaurant,0.9166666666666666
mei china restaurant,mei mei china restaurant,0.9166666666666666
mei mei china,mei mei china,1.0
mei mei china,mei mei china,1.0
mei,mei,1.0
mei,mei,1.0
mei mei china restaurant (new york),mei china restaurant (new york),0.9428571428571428
mei china restaurant (new york),mei mei china restaurant (new york),0.9428571428571428
mei mei china restaurant (new york city),mei china restaurant (new york city),0.95
mei china restaurant (new york city),mei mei china restaurant (new york city),0.95
mei mei china restaurant (los angeles),mei china restaurant (los angeles),0.9473684210526316
mei china restaurant (los angeles),mei mei china restaurant (los angeles),0.9473684210526316
mei mei china restaurant (californian),mei china restaurant (californian),0.9473684210526316
mei china restaurant (californian),mei mei china restaurant (californian),0.9473684210526316
mei mei china restaurant (las vegas),mei china restaurant (las vegas),0.9444444444444444
mei china restaurant (las vegas),mei mei china restaurant (las vegas),0.9444444444444444
mei mei china (new york),mei mei china (new york),1.0
mei mei china (new york),mei mei china (new york),1.0
mei mei china (new york),mei china (new york),0.9166666666666666
mei china (new york),mei mei china (new york),0.9166666666666666
mei mei china (new york city),mei mei china (new york city),1.0
mei mei china (new york city),mei mei china (new york city),1.0
mei mei china (new york city),mei china (new york city),0.9310344827586208
mei china (new york city),mei mei china (new york city),0.9310344827586208
mei mei china (los angeles),mei mei china (los angeles),1.0
mei mei china (los angeles),mei mei china (los angeles),1.0
mei mei china (los angeles),mei china (los angeles),0.925925925925926
mei china (los angeles),mei mei china (los angeles),0.925925925925926
mei mei china (californian),mei mei china (californian),1.0
mei mei china (californian),mei mei china (californian),1.0
mei mei china (californian),mei china (californian),0.925925925925926
mei china (californian),mei mei china (californian),0.925925925925926
mei mei china (las vegas),mei mei china (las vegas),1.0
mei mei china (las vegas),mei mei china (las vegas),1.0
mei mei china (las vegas),mei china (las vegas),0.92
mei china (las vegas),mei mei china (las vegas),0.92
mei (new york),mei (new york),1.0
mei (new york),mei (new york),1.0
mei (new york city),mei mei (new york city),0.9130434782608696
mei mei (new york city),mei (new york city),0.9130434782608696
mei (new york city),mei (new york city),1.0
mei (new york city),mei (new york city),1.0
mei (los angeles),mei mei (los angeles),0.9047619047619048
mei mei (los angeles),mei (los angeles),0.9047619047619048
mei (los angeles),mei (los angeles),1.0
mei (los angeles),mei (los angeles),1.0
mei (californian),mei mei (californian),0.9047619047619048
mei mei (californian),mei (californian),0.9047619047619048
mei (californian),mei (californian),1.0
mei (californian),mei (californian),1.0
mei (las vegas),mei (las vegas),1.0
mei (las vegas),mei (las vegas),1.0
mei mei (new york city),mei (new york city),0.9130434782608696
mei (new york city),mei mei (new york city),0.9130434782608696
mei mei (los angeles),mei (los angeles),0.9047619047619048
mei (los angeles),mei mei (los angeles),0.9047619047619048
mei mei (californian),mei (californian),0.9047619047619048
mei (californian),mei mei (californian),0.9047619047619048
mei mei china (new york),mei china (new york),0.9166666666666666
mei china (new york),mei mei china (new york),0.9166666666666666
mei mei china (new york city),mei china (new york city),0.9310344827586208
mei china (new york city),mei mei china (new york city),0.9310344827586208
mei mei china (los angeles),mei china (los angeles),0.925925925925926
mei china (los angeles),mei mei china (los angeles),0.925925925925926
mei mei china (californian),mei china (californian),0.925925925925926
mei china (californian),mei mei china (californian),0.925925925925926
mei mei china (las vegas),mei china (las vegas),0.92
mei china (las vegas),mei mei china (las vegas),0.92
corner bakery,corner bakery,1.0
corner bakery,corner bakery,1.0
corner bakery (new york),corner bakery (new york),1.0
corner bakery (new york),corner bakery (new york),1.0
corner bakery (new york city),corner bakery (new york city),1.0
corner bakery (new york city),corner bakery (new york city),1.0
corner bakery (los angeles),corner bakery (los angeles),1.0
corner bakery (los angeles),corner bakery (los angeles),1.0
corner bakery (californian),corner bakery (californian),1.0
corner bakery (californian),corner bakery (californian),1.0
corner bakery (las vegas),corner bakery (las vegas),1.0
corner bakery (las vegas),corner bakery (las vegas),1.0
caribbean pan,caribbean pan,1.0
caribbean pan,caribbean pan,1.0
caribbean pan (new york),caribbean pan (new york),1.0
caribbean pan (new york),caribbean pan (new york),1.0
caribbean pan (new york city),caribbean (new york city),0.9
caribbean (new york city),caribbean pan (new york city),0.9
caribbean pan (new york city),caribbean pan (new york city),1.0
caribbean pan (new york city),caribbean pan (new york city),1.0
caribbean pan (los angeles),caribbean pan (los angeles),1.0
caribbean pan (los angeles),caribbean pan (los angeles),1.0
caribbean pan (californian),caribbean pan (californian),1.0
caribbean pan (californian),caribbean pan (californian),1.0
caribbean pan (las vegas),caribbean pan (las vegas),1.0
caribbean pan (las vegas),caribbean pan (las vegas),1.0
caribbean (new york city),caribbean pan (new york city),0.9
caribbean pan (new york city),caribbean (new york city),0.9
giovanni's italian,giovanni's italian,1.0
giovanni's italian,giovanni's italian,1.0
giovanni's italian (new york),giovanni's italian (new york),1.0
giovanni's italian (new york),giovanni's italian (new york),1.0
giovanni's italian (new york city),giovanni's italian (new york city),1.0
giovanni's italian (new york city),giovanni's italian (new york city),1.0
giovanni's italian (los angeles),giovanni's italian (los angeles),1.0
giovanni's italian (los angeles),giovanni's italian (los angeles),1.0
giovanni's italian (californian),giovanni's italian (californian),1.0
giovanni's italian (californian),giovanni's italian (californian),1.0
giovanni's italian (las vegas),giovanni's italian (las vegas),1.0
giovanni's italian (las vegas),giovanni's italian (las vegas),1.0
los amigos,los amigos,1.0
los amigos,los amigos,1.0
los amigos (new york),los amigos (new york),1.0
los amigos (new york),los amigos (new york),1.0
los amigos (new york city),los amigos (new york city),1.0
los amigos (new york city),los amigos (new york city),1.0
los amigos (los angeles),los amigos (los angeles),1.0
los amigos (los angeles),los amigos (los angeles),1.0
los amigos (californian),los amigos (californian),1.0
los amigos (californian),los amigos (californian),1.0
los amigos (las vegas),los amigos (las vegas),1.0
los amigos (las vegas),los amigos (las vegas),1.0
tovi mediterranean,tovi mediterranean,1.0
tovi mediterranean,tovi mediterranean,1.0
tovi mediterranean (new york),tovi mediterranean (new york),1.0
tovi mediterranean (new york),tovi mediterranean (new york),1.0
tovi mediterranean (new york city),tovi mediterranean (new york city),1.0
tovi mediterranean (new york city),tovi mediterranean (new york city),1.0
tovi mediterranean (los angeles),tovi mediterranean (los angeles),1.0
tovi mediterranean (los angeles),tovi mediterranean (los angeles),1.0
tovi mediterranean (californian),tovi mediterranean (californian),1.0
tovi mediterranean (californian),tovi mediterranean (californian),1.0
tovi mediterranean (las vegas),tovi mediterranean (las vegas),1.0
tovi mediterranean (las vegas),tovi mediterranean (las vegas),1.0
three forrest,three forrest,1.0
three forrest,three forrest,1.0
three forrest (new york),three forrest (new york),1.0
three forrest (new york),three forrest (new york),1.0
three forrest (new york city),three forrest (new york city),1.0
three forrest (new york city),three forrest (new york city),1.0
three forrest (los angeles),three forrest (los angeles),1.0
three forrest (los angeles),three forrest (los angeles),1.0
three forrest (californian),three forrest (californian),1.0
three forrest (californian),three forrest (californian),1.0
three forrest (las vegas),three forrest (las vegas),1.0
three forrest (las vegas),three forrest (las vegas),1.0
tortas y tacos el ranchito no 4 (new york),tortas y tacos el ranchito no (new york),0.9111111111111112
tortas y tacos el ranchito no (new york),tortas y tacos el ranchito no 4 (new york),0.9111111111111112
tortas y tacos el ranchito no 4 (new york city),tortas y tacos el ranchito no (new york city),0.92
tortas y tacos el ranchito no (new york city),tortas y tacos el ranchito no 4 (new york city),0.92
tortas y tacos el ranchito no 4 (los angeles),tortas y tacos el ranchito no (los angeles),0.9148936170212766
tortas y tacos el ranchito no (los angeles),tortas y tacos el ranchito no 4 (los angeles),0.9148936170212766
tortas y tacos el ranchito no 4 (californian),tortas y tacos el ranchito no (californian),0.9166666666666666
tortas y tacos el ranchito no (californian),tortas y tacos el ranchito no 4 (californian),0.9166666666666666
tortas y tacos el ranchito no 4 (las vegas),tortas y tacos el ranchito no (las vegas),0.9111111111111112
tortas y tacos el ranchito no (las vegas),tortas y tacos el ranchito no 4 (las vegas),0.9111111111111112
tortas y tacos el ranchito (new york),tortas y tacos el ranchito no (new york),0.9285714285714286
tortas y tacos el ranchito no (new york),tortas y tacos el ranchito (new york),0.9285714285714286
tortas y tacos el ranchito (new york city),tortas y tacos el ranchito no (new york city),0.9361702127659576
tortas y tacos el ranchito no (new york city),tortas y tacos el ranchito (new york city),0.9361702127659576
tortas y tacos el ranchito (los angeles),tortas y tacos el ranchito no (los angeles),0.9318181818181818
tortas y tacos el ranchito no (los angeles),tortas y tacos el ranchito (los angeles),0.9318181818181818
tortas y tacos el ranchito (californian),tortas y tacos el ranchito no (californian),0.9333333333333332
tortas y tacos el ranchito no (californian),tortas y tacos el ranchito (californian),0.9333333333333332
tortas y tacos el ranchito (las vegas),tortas y tacos el ranchito no (las vegas),0.9285714285714286
tortas y tacos el ranchito no (las vegas),tortas y tacos el ranchito (las vegas),0.9285714285714286
y tacos el ranchito (new york),y tacos el ranchito no (new york),0.9142857142857144
y tacos el ranchito no (new york),y tacos el ranchito (new york),0.9142857142857144
y tacos el ranchito (new york city),y tacos el ranchito no (new york city),0.925
y tacos el ranchito no (new york city),y tacos el ranchito (new york city),0.925
y tacos el ranchito (los angeles),y tacos el ranchito no (los angeles),0.9189189189189191
y tacos el ranchito no (los angeles),y tacos el ranchito (los angeles),0.9189189189189191
y tacos el ranchito (californian),y tacos el ranchito no (californian),0.9210526315789472
y tacos el ranchito no (californian),y tacos el ranchito (californian),0.9210526315789472
y tacos el ranchito (las vegas),y tacos el ranchito no (las vegas),0.9166666666666666
y tacos el ranchito no (las vegas),y tacos el ranchito (las vegas),0.9166666666666666
y tacos el ranchito no (new york city),y tacos el ranchito no 4 (new york city),0.9069767441860463
y tacos el ranchito no 4 (new york city),y tacos el ranchito no (new york city),0.9069767441860463
y tacos el ranchito no (los angeles),y tacos el ranchito no 4 (los angeles),0.9
y tacos el ranchito no 4 (los angeles),y tacos el ranchito no (los angeles),0.9
y tacos el ranchito no (californian),y tacos el ranchito no 4 (californian),0.902439024390244
y tacos el ranchito no 4 (californian),y tacos el ranchito no (californian),0.902439024390244
tacos el ranchito (new york),tacos el ranchito no (new york),0.9090909090909092
tacos el ranchito no (new york),tacos el ranchito (new york),0.9090909090909092
tacos el ranchito (new york city),tacos el ranchito no (new york city),0.9210526315789472
tacos el ranchito no (new york city),tacos el ranchito (new york city),0.9210526315789472
tacos el ranchito (los angeles),tacos el ranchito no (los angeles),0.9142857142857144
tacos el ranchito no (los angeles),tacos el ranchito (los angeles),0.9142857142857144
tacos el ranchito (californian),tacos el ranchito no (californian),0.9166666666666666
tacos el ranchito no (californian),tacos el ranchito (californian),0.9166666666666666
tacos el ranchito (las vegas),tacos el ranchito no (las vegas),0.9117647058823528
tacos el ranchito no (las vegas),tacos el ranchito (las vegas),0.9117647058823528
tacos el ranchito no (new york city),tacos el ranchito no 4 (new york city),0.902439024390244
tacos el ranchito no 4 (new york city),tacos el ranchito no (new york city),0.902439024390244
el ranchito (new york city),el ranchito no (new york city),0.90625
el ranchito no (new york city),el ranchito (new york city),0.90625
el ranchito (los angeles),el ranchito no (los angeles),0.9
el ranchito no (los angeles),el ranchito (los angeles),0.9
el ranchito (californian),el ranchito no (californian),0.9
el ranchito no (californian),el ranchito (californian),0.9
carry out,carry out,1.0
carry out,carry out,1.0
carry out (new york),carry out (new york),1.0
carry out (new york),carry out (new york),1.0
carry out (new york city),carry out (new york city),1.0
