seq1,seq2,authors_authors_jac_qgm_3_qgm_3
"q. luo, bingsheng he","b. he, qiong luo",0.1111111111111111
"q. luo, bingsheng he","b. he, qiong luo",0.1111111111111111
"q. luo, bingsheng he","b. he, qiong luo",0.1111111111111111
"q. luo, bingsheng he","b. he, qiong luo",0.1111111111111111
"qiong luo, byron choi, bingsheng he","b. he, b. choi, q. luo",0.1836734693877551
"b. he, qiong luo","q. luo, bingsheng he",0.1111111111111111
"q. luo, bingsheng he","b. he, q. luo",0.15625
"b. he, q. luo","q. luo, bingsheng he",0.15625
"bingsheng he, q. luo","qiong luo, b. he",0.1111111111111111
"bingsheng he, q. luo","qiong luo, b. he",0.1111111111111111
"bingsheng he, q. luo","q. luo, b. he",0.15625
"q. luo, bingsheng he","b. he, q. luo",0.15625
"b. he, q. luo","q. luo, bingsheng he",0.15625
"j. zhong, bingsheng he","b. he, jianlong zhong",0.15
"b. he, jianlong zhong","j. zhong, bingsheng he",0.15
"jianlong zhong, bingsheng he","b. he, j. zhong",0.125
"b. he, j. zhong","jianlong zhong, bingsheng he",0.125
"j. zhong, bingsheng he","b. he, jianlong zhong",0.15
"bingsheng he, j. zhong","jianlong zhong, b. he",0.15
"j. zhong, b. he","bingsheng he, jianlong zhong",0.125
"b. he, j. zhong","jianlong zhong, bingsheng he",0.125
"b. he, j. zhong","jianlong zhong, bingsheng he",0.125
"j. zhong, bingsheng he","b. he, jianlong zhong",0.15
"stphane bressan, w. h. tok","wee hyong tok, s. bressan",0.1702127659574468
"s. bressan, w. h. tok","wee hyong tok, stphane bressan",0.1702127659574468
"wee hyong tok, s. bressan","stphane bressan, w. h. tok",0.1702127659574468
"stphane bressan, w. hyong tok","wee h. tok, s. bressan",0.1702127659574468
"c. hall, philippe bonnet","p. bonnet, christoffer hall",0.1702127659574468
"christoffer hall, philippe bonnet","p. bonnet, c. hall",0.1702127659574468
"christoffer hall, philippe bonnet","p. bonnet, c. hall",0.1702127659574468
"philippe bonnet, c. hall","christoffer hall, p. bonnet",0.1702127659574468
"c. hall, philippe bonnet","p. bonnet, christoffer hall",0.1702127659574468
"christoffer hall, p. bonnet","philippe bonnet, c. hall",0.1702127659574468
"c. hall, philippe bonnet","p. bonnet, christoffer hall",0.1702127659574468
"f. geerts, w. fan","wenfei fan, floris geerts",0.1794871794871795
"wenfei fan, floris geerts","f. geerts, w. fan",0.1794871794871795
"wenfei fan, f. geerts","floris geerts, w. fan",0.1794871794871795
"wenfei fan, floris geerts","f. geerts, w. fan",0.1794871794871795
"wenfei fan, floris geerts","f. geerts, w. fan",0.1794871794871795
"f. geerts, wenfei fan","w. fan, floris geerts",0.1794871794871795
"floris geerts, w. fan","wenfei fan, f. geerts",0.1794871794871795
"dan suciu, a. kumar gupta","ashish k. gupta, d. suciu",0.17391304347826084
"a. k. gupta, d. suciu","dan suciu, ashish kumar gupta",0.17391304347826084
"a. k. gupta, d. suciu","dan suciu, ashish kumar gupta",0.17391304347826084
"a. k. gupta, d. suciu","dan suciu, ashish kumar gupta",0.17391304347826084
"a. kumar gupta, d. suciu","dan suciu, ashish k. gupta",0.17391304347826084
"christopher r, d. suciu","dan suciu, c. r",0.10526315789473684
"christopher r, d. suciu","dan suciu, c. r",0.10526315789473684
"d. suciu, c. r","christopher r, d. suciu",0.17142857142857146
"c. r, dan suciu","d. suciu, christopher r",0.10526315789473684
"c. r, dan suciu","d. suciu, christopher r",0.10526315789473684
"christopher r, d. suciu","dan suciu, c. r",0.10526315789473684
"d. suciu, christopher r","c. r, dan suciu",0.10526315789473684
"c. r, d. suciu","d. suciu, christopher r",0.17142857142857146
"c. r, dan suciu","d. suciu, christopher r",0.10526315789473684
"d. suciu, c. r","christopher r, dan suciu",0.10526315789473684
"d. suciu, christopher r","c. r, dan suciu",0.10526315789473684
"christopher r, d. suciu","dan suciu, c. r",0.10526315789473684
"c. r, d. suciu","d. suciu, christopher r",0.17142857142857146
"c. r, d. suciu","d. suciu, christopher r",0.17142857142857146
"c. r, d. suciu","dan suciu, christopher r",0.10526315789473684
"d. suciu, christopher r","c. r, dan suciu",0.10526315789473684
"d. suciu, christopher r","c. r, d. suciu",0.17142857142857146
"dan suciu, christopher r","c. r, d. suciu",0.10526315789473684
"dan suciu, christopher r","c. r, dan suciu",0.19444444444444445
"dan suciu, t. jim","trevor jim, d. suciu",0.17142857142857146
"trevor jim, d. suciu","dan suciu, t. jim",0.17142857142857146
"t. jim, dan suciu","d. suciu, trevor jim",0.17142857142857146
"t. jim, d. suciu","dan suciu, trevor jim",0.17142857142857146
"t. jim, d. suciu","dan suciu, trevor jim",0.17142857142857146
"t. jim, dan suciu","d. suciu, trevor jim",0.17142857142857146
"t. jim, dan suciu","d. suciu, trevor jim",0.17142857142857146
"dan suciu, trevor jim","t. jim, d. suciu",0.17142857142857146
"dan suciu, t. jim","trevor jim, d. suciu",0.17142857142857146
"trevor jim, d. suciu","dan suciu, t. jim",0.17142857142857146
"dan suciu, t. jim","trevor jim, d. suciu",0.17142857142857146
"s. roy, d. suciu","dan suciu, sudeepa roy",0.17142857142857146
"sudeepa roy, d. suciu","dan suciu, s. roy",0.16666666666666666
"dan suciu, sudeepa roy","s. roy, d. suciu",0.17142857142857146
"s. roy, d. suciu","dan suciu, sudeepa roy",0.17142857142857146
"dan suciu, sudeepa roy","s. roy, d. suciu",0.17142857142857146
"d. suciu, a. jha","abhay jha, dan suciu",0.17647058823529413
"d. suciu, a. jha","abhay jha, dan suciu",0.17647058823529413
"d. suciu, christopher r","c. r, d. suciu",0.17142857142857146
"dan suciu, christopher r","c. r, d. suciu",0.10526315789473684
"d. suciu, c. r","christopher r, d. suciu",0.17142857142857146
"c. r, d. suciu","dan suciu, christopher r",0.10526315789473684
"c. r, d. suciu","dan suciu, christopher r",0.10526315789473684
"dan suciu, christopher r","c. r, dan suciu",0.19444444444444445
"c. r, d. suciu","d. suciu, christopher r",0.17142857142857146
"christopher r, dan suciu","d. suciu, c. r",0.10526315789473684
"c. r, dan suciu","d. suciu, christopher r",0.10526315789473684
"d. suciu, c. r","christopher r, d. suciu",0.17142857142857146
"c. r, d. suciu","d. suciu, christopher r",0.17142857142857146
"d. suciu, c. r","christopher r, d. suciu",0.17142857142857146
"christopher r, dan suciu","dan suciu, c. r",0.19444444444444445
"dan suciu, c. r","christopher r, dan suciu",0.19444444444444445
"dan suciu, c. r","christopher r, d. suciu",0.10526315789473684
"c. r, dan suciu","dan suciu, christopher r",0.19444444444444445
"dan suciu, c. r","christopher r, dan suciu",0.19444444444444445
"d. suciu, c. r","christopher r, dan suciu",0.10526315789473684
"d. suciu, c. r","christopher r, d. suciu",0.17142857142857146
"dan suciu, christopher r","c. r, dan suciu",0.19444444444444445
"dan suciu, c. r","christopher r, dan suciu",0.19444444444444445
"c. r, dan suciu","dan suciu, christopher r",0.19444444444444445
"d. suciu, c. r","christopher r, d. suciu",0.17142857142857146
"wei lu, j. gao, b. c. ooi, h. visvesvaraya jagadish","jinyang gao, w. lu, hosagrahar v. jagadish, beng chin ooi",0.1935483870967742
"jinyang gao, h. v. jagadish, beng chin ooi, wei lu","w. lu, j. gao, hosagrahar visvesvaraya jagadish, b. c. ooi",0.1935483870967742
"w. tan, mary roth","m. roth, wang-chiew tan",0.1282051282051282
"mary roth, w. tan","wang-chiew tan, m. roth",0.1282051282051282
"m. roth, w. tan","wang-chiew tan, mary roth",0.1282051282051282
"m. roth, wang-chiew tan","w. tan, mary roth",0.1282051282051282
"m. roth, w. tan","wang-chiew tan, mary roth",0.1282051282051282
"m. roth, w. tan","wang-chiew tan, mary roth",0.1282051282051282
"xin luna dong, w. tan","wang-chiew tan, x. l. dong",0.10869565217391304
"xin l. dong, wang-chiew tan","w. tan, xin luna dong",0.18181818181818185
"w. tan, xin luna dong","x. l. dong, w. tan",0.19444444444444445
"x. l. dong, wang-chiew tan","w. tan, xin l. dong",0.1951219512195122
"xin luna dong, wang-chiew tan","w. tan, xin l. dong",0.18181818181818185
"xin l. dong, wang-chiew tan","w. tan, xin luna dong",0.18181818181818185
"w. tan, x. luna dong","xin l. dong, w. tan",0.19444444444444445
"x. luna dong, w. tan","w. tan, xin l. dong",0.19444444444444445
"x. l. dong, wang-chiew tan","w. tan, xin l. dong",0.1951219512195122
"xin luna dong, wang-chiew tan","w. tan, xin l. dong",0.18181818181818185
"x. l. dong, wang-chiew tan","w. tan, x. luna dong",0.16279069767441862
"w. tan, xin l. dong","x. luna dong, w. tan",0.19444444444444445
"x. l. dong, wang-chiew tan","w. tan, xin luna dong",0.10869565217391304
"qiong luo, bingsheng he, wenbin fang","w. fang, b. he, q. luo",0.17647058823529413
"b. he, qiong luo, w. fang","wenbin fang, bingsheng he, q. luo",0.19607843137254904
"b. he, k. yi, yinan li, q. luo","qiong luo, ke yi, y. li, bingsheng he",0.19642857142857145
"b. he, ke yi, yinan li, qiong luo","k. yi, y. li, q. luo, bingsheng he",0.19642857142857145
"b. he, qiong luo","q. luo, b. he",0.17857142857142858
"bingsheng he, q. luo","q. luo, b. he",0.15625
"q. luo, b. he","bingsheng he, q. luo",0.15625
"q. luo, b. he","bingsheng he, q. luo",0.15625
"b. choi, b. he, q. luo","qiong luo, bingsheng he, byron choi",0.1836734693877551
"bingsheng he, byron choi, qiong luo","q. luo, b. choi, b. he",0.1875
"qiong luo, w. xue","wenwei xue, q. luo",0.11428571428571427
"wenwei xue, q. luo","qiong luo, w. xue",0.11428571428571427
"wenwei xue, q. luo","qiong luo, w. xue",0.11428571428571427
"q. luo, h. wu","h. wu, qiong luo",0.17857142857142858
"h. wu, qiong luo","q. luo, h. wu",0.17857142857142858
"q. luo, h. wu","hejun wu, q. luo",0.17857142857142858
"q. luo, d. j. zhao, d. l. lee","dik lun lee, qiong luo, dyce jing zhao",0.18867924528301888
"kevin chen-chuan chang, b. he","bin he, k. c. chang",0.13953488372093026
"k. c. chang, bin he","b. he, k. chen-chuan chang",0.175
"bin he, k. c. chang","kevin chen-chuan chang, b. he",0.13953488372093026
"bin he, kevin chen-chuan chang","k. c. chang, bin he",0.1951219512195122
"kevin chen-chuan chang, b. he","bin he, k. c. chang",0.13953488372093026
"b. he, k. chen-chuan chang","k. c. chang, bin he",0.175
"bin he, k. chen-chuan chang","kevin c. chang, b. he",0.18604651162790695
"bin he, kevin chen-chuan chang","k. c. chang, b. he",0.11627906976744184
"b. he, kevin c. chang","k. chen-chuan chang, bin he",0.18604651162790695
"b. he, k. chen-chuan chang","k. c. chang, bin he",0.175
"bin he, kevin chen-chuan chang","k. c. chang, bin he",0.1951219512195122
"b. he, k. chen-chuan chang","k. c. chang, bin he",0.175
"k. c. chang, b. he, z. zhang","zhen zhang, kevin chen-chuan chang, bin he",0.18867924528301888
"h. yu, j. han, kc-c chang","k. chang, hwanjo yu, jiawei han",0.1836734693877551
"kc-c chang, h. yu, j. han","hwanjo yu, jiawei han, k. chang",0.1836734693877551
"hwanjo yu, jiawei han, kc-c chang","k. chang, h. yu, j. han",0.1836734693877551
"k. chang, h. yu, j. han","hwanjo yu, jiawei han, kc-c chang",0.1836734693877551
"jiawei han, k. chang, h. yu","hwanjo yu, j. han, kc-c chang",0.1836734693877551
"k. chang, h. yu, j. han","jiawei han, kc-c chang, hwanjo yu",0.1836734693877551
"h. yu, jiawei han, kc-c chang","j. han, k. chang, hwanjo yu",0.1836734693877551
"kc-c chang, h. yu, j. han","jiawei han, hwanjo yu, k. chang",0.1836734693877551
"h. yu, k. chang, jiawei han","j. han, hwanjo yu, kc-c chang",0.1836734693877551
"bin he, kevin c. chang","k. chen-chuan chang, b. he",0.16279069767441862
"k. chen-chuan chang, bin he","b. he, k. c. chang",0.175
"b. he, k. c. chang","kevin chen-chuan chang, bin he",0.11627906976744184
"bin he, k. c. chang","k. chen-chuan chang, b. he",0.175
"bin he, k. c. chang","k. chen-chuan chang, b. he",0.175
"k. chen-chuan chang, b. he","bin he, k. c. chang",0.175
"k. chen-chuan chang, bin he","b. he, kevin c. chang",0.18604651162790695
"kevin chen-chuan chang, bin he","bin he, k. c. chang",0.1951219512195122
"s. wang, kevin chen-chuan chang, rui li","k. c. chang, r. li, shengjie wang",0.1896551724137931
"t. tao, kevin chen-chuan chang, bin he","b. he, tao tao, k. c. chang",0.18867924528301888
"j. cho, k. c. chang","k. chen-chuan chang, junghoo cho",0.16279069767441862
"j. cho, k. c. chang","kevin chen-chuan chang, junghoo cho",0.10638297872340426
"k. c. chang, j. cho","j. cho, kevin chen-chuan chang",0.175
"j. cho, k. c. chang","k. chen-chuan chang, junghoo cho",0.16279069767441862
"j. cho, kevin chen-chuan chang","k. c. chang, j. cho",0.175
"kevin chen-chuan chang, junghoo cho","j. cho, k. c. chang",0.10638297872340426
"kevin chen-chuan chang, junghoo cho","j. cho, k. c. chang",0.10638297872340426
"j. cho, k. c. chang","kevin chen-chuan chang, junghoo cho",0.10638297872340426
"j. cho, k. c. chang","kevin chen-chuan chang, j. cho",0.175
"j. cho, k. c. chang","k. chen-chuan chang, junghoo cho",0.16279069767441862
"kevin chen-chuan chang, j. cho","j. cho, k. c. chang",0.175
"kevin chen-chuan chang, b. he","b. he, k. c. chang",0.17073170731707318
"k. chen-chuan chang, bin he","b. he, kevin c. chang",0.18604651162790695
"k. chen-chuan chang, bin he","b. he, k. c. chang",0.175
"k. chen-chuan chang, bin he","b. he, k. c. chang",0.175
"k. chen-chuan chang, bin he","b. he, kevin c. chang",0.18604651162790695
"kevin chen-chuan chang, b. he","bin he, k. c. chang",0.13953488372093026
"bin he, zhen zhang, kevin chen-chuan chang","z. zhang, k. c. chang, b. he",0.19230769230769232
"rui li, kevin chen-chuan chang, s. wang","shengjie wang, k. c. chang, r. li",0.1896551724137931
"m. zhou, hongning wang, k. c. chang","h. wang, kevin chen-chuan chang, mianwei zhou",0.18461538461538465
"h. yu, s. hwang, k. c. chang","seung-won hwang, kevin chen-chuan chang, hwanjo yu",0.18032786885245905
"k. c. chang, b. he","b. he, kevin chen-chuan chang",0.17073170731707318
"kevin chen-chuan chang, b. he","b. he, k. c. chang",0.17073170731707318
"b. he, k. c. chang","kevin chen-chuan chang, b. he",0.17073170731707318
"b. he, kevin chen-chuan chang","k. c. chang, b. he",0.17073170731707318
"k. c. chang, b. he","bin he, k. chen-chuan chang",0.175
"kevin chen-chuan chang, bin he","b. he, k. c. chang",0.11627906976744184
"kevin c. chang, bin he","b. he, k. chen-chuan chang",0.16279069767441862
"kevin c. chang, bin he","b. he, k. chen-chuan chang",0.16279069767441862
"b. he, k. c. chang","kevin chen-chuan chang, bin he",0.11627906976744184
"k. c. chang, b. he","b. he, kevin chen-chuan chang",0.17073170731707318
"bin he, k. c. chang","kevin chen-chuan chang, bin he",0.1951219512195122
"kevin c. chang, bin he","b. he, k. chen-chuan chang",0.16279069767441862
"bin he, k. chen-chuan chang","k. c. chang, b. he",0.175
"kevin chen-chuan chang, bin he","b. he, k. c. chang",0.11627906976744184
"xin liu, k. salem","kenneth salem, x. liu",0.16666666666666666
"xin liu, k. salem","kenneth salem, x. liu",0.16666666666666666
"kenneth salem, xin liu","x. liu, k. salem",0.16666666666666666
"y. fu, jiawei han","j. han, yongjian fu",0.1111111111111111
"j. han, y. fu","yongjian fu, j. han",0.16129032258064516
"yongjian fu, j. han","jiawei han, y. fu",0.1111111111111111
"j. han, yongjian fu","y. fu, jiawei han",0.1111111111111111
"j. han, y. fu","yongjian fu, j. han",0.16129032258064516
"jiawei han, y. fu","yongjian fu, j. han",0.1111111111111111
"jiawei han, y. fu","yongjian fu, j. han",0.1111111111111111
"a. w. fu, jia liu, james cheng","j. cheng, ada wai-chee fu, j. liu",0.18867924528301888
"j. liu, j. cheng, a. wai-chee fu","ada w. fu, jia liu, james cheng",0.18867924528301888
"ke wang, ada w. fu, r. c. wong, jian pei","raymond chi-wing wong, k. wang, j. pei, a. wai-chee fu",0.1794871794871795
"a. wai-chee fu, k. chan, clement t. yu","c. t. yu, ada w. fu, kin-pong chan",0.171875
"ada w. fu, k. l. cheung","king lum cheung, ada wai-chee fu",0.1836734693877551
"a. w. fu, k. lum cheung","king l. cheung, ada wai-chee fu",0.1176470588235294
"a. wai-chee fu, king lum cheung","k. l. cheung, ada w. fu",0.1176470588235294
"k. l. cheung, ada w. fu","a. wai-chee fu, k. lum cheung",0.1702127659574468
"k. l. cheung, ada w. fu","a. wai-chee fu, king lum cheung",0.1176470588235294
"a. wai-chee fu, k. l. cheung","king lum cheung, a. w. fu",0.16666666666666666
"a. w. fu, king lum cheung","k. l. cheung, ada wai-chee fu",0.1176470588235294
"a. wai-chee fu, k. l. cheung","k. lum cheung, ada w. fu",0.1702127659574468
"a. w. fu, king l. cheung","k. lum cheung, ada wai-chee fu",0.1176470588235294
"a. w. fu, k. lum cheung","king l. cheung, a. wai-chee fu",0.16666666666666666
"a. w. fu, k. l. cheung","king lum cheung, ada wai-chee fu",0.1176470588235294
"yin-ling cheung, a. w. fu","a. wai-chee fu, y. cheung",0.17777777777777778
"ada w. fu, yin-ling cheung","y. cheung, a. wai-chee fu",0.125
"ada wai-chee fu, y. cheung","yin-ling cheung, a. w. fu",0.125
"ada w. fu, yin-ling cheung","y. cheung, ada wai-chee fu",0.1956521739130435
"y. cheung, a. w. fu","ada wai-chee fu, yin-ling cheung",0.125
"y. cheung, ada w. fu","ada wai-chee fu, yin-ling cheung",0.1956521739130435
"ada wai-chee fu, y. cheung","yin-ling cheung, a. w. fu",0.125
"a. w. fu, y. cheung","yin-ling cheung, ada wai-chee fu",0.125
"ada w. fu, yin-ling cheung","y. cheung, ada wai-chee fu",0.1956521739130435
"jian pei, ada w. fu, xuemin lin, haixun wang","a. wai-chee fu, x. lin, h. wang, j. pei",0.19718309859154928
"a. wai-chee fu, x. lin, h. wang, j. pei","jian pei, ada w. fu, xuemin lin, haixun wang",0.19718309859154928
"raymond c. wong, y. tao, x. xiao, ada w. fu","a. wai-chee fu, yufei tao, xiaokui xiao, r. chi-wing wong",0.1686746987951807
"a. wai-chee fu, jian pei, jiuyong li, r. c. wong","ada w. fu, raymond chi-wing wong, j. pei, j. li",0.1973684210526316
"ada wai-chee fu, david wai-lok cheung","d. w. cheung, a. w. fu",0.12
"ada wai-chee fu, d. wai-lok cheung","d. w. cheung, a. w. fu",0.17777777777777778
"d. w. cheung, a. w. fu","ada wai-chee fu, david wai-lok cheung",0.12
"ada w. fu, d. w. cheung","d. wai-lok cheung, a. wai-chee fu",0.17777777777777778
"m. jiang, ada w. fu","ada wai-chee fu, mingfei jiang",0.17777777777777778
"m. jiang, ada wai-chee fu","a. w. fu, m. jiang",0.175
"ada wai-chee fu, m. jiang","m. jiang, a. w. fu",0.175
"mingfei jiang, a. w. fu","ada wai-chee fu, m. jiang",0.10638297872340426
"mingfei jiang, ada w. fu","ada wai-chee fu, m. jiang",0.17777777777777778
"ada wai-chee fu, mingfei jiang","m. jiang, ada w. fu",0.17777777777777778
"m. jiang, a. w. fu","ada wai-chee fu, m. jiang",0.175
"m. jiang, a. w. fu","a. wai-chee fu, mingfei jiang",0.1590909090909091
"m. jiang, a. w. fu","ada wai-chee fu, mingfei jiang",0.10638297872340426
"m. jiang, ada wai-chee fu","a. w. fu, m. jiang",0.175
"mingfei jiang, ada wai-chee fu","a. w. fu, m. jiang",0.10638297872340426
"m. jiang, ada w. fu","a. wai-chee fu, mingfei jiang",0.10638297872340426
"m. jiang, a. w. fu","ada wai-chee fu, mingfei jiang",0.10638297872340426
"m. jiang, ada w. fu","ada wai-chee fu, mingfei jiang",0.17777777777777778
"m. jiang, a. w. fu","a. wai-chee fu, mingfei jiang",0.1590909090909091
"james cheng, wilfred ng, yiping ke","w. ng, y. ke, j. cheng",0.1836734693877551
"w. ng, y. ke, j. cheng","james cheng, wilfred ng, yiping ke",0.1836734693877551
"yiping ke, j. cheng, w. ng","wilfred ng, james cheng, y. ke",0.1836734693877551
"y. fu, j. han, z. xie","jiawen han, zhaohui xie, yongjian fu",0.15384615384615385
"jiawen han, z. xie, yongjian fu","y. fu, j. han, zhaohui xie",0.15384615384615385
"j. han, yongjian fu, zhaohui xie","y. fu, z. xie, jiawen han",0.17307692307692307
"j. han, y. fu, z. xie","zhaohui xie, yongjian fu, jiawen han",0.15384615384615385
"yongjian fu, jiawen han, zhaohui xie","z. xie, y. fu, j. han",0.15384615384615385
"y. fu, z. xie, jiawen han","j. han, yongjian fu, zhaohui xie",0.17307692307692307
"ada wai-chee fu, m. jiang, raymond c. wong, yanyan xu","y. xu, minhao jiang, r. chi-wing wong, a. w. fu",0.1927710843373494
"r. chi-wing wong, a. w. fu, minhao jiang, y. xu","ada wai-chee fu, m. jiang, yanyan xu, raymond c. wong",0.19047619047619047
"lei chen, weixiong rao, ada wai-chee fu","w. rao, a. w. fu, l. chen",0.15789473684210525
"weixiong rao, lei chen, ada wai-chee fu","a. w. fu, l. chen, w. rao",0.16071428571428573
"ada w. fu, w. rao, lei chen","l. chen, a. wai-chee fu, weixiong rao",0.16071428571428573
"minhao jiang, r. c. wong, a. w. fu","m. jiang, ada wai-chee fu, raymond chi-wing wong",0.18571428571428567
"r. c. wong, m. jiang, a. wai-chee fu","ada w. fu, minhao jiang, raymond chi-wing wong",0.1527777777777778
"raymond chi-wing wong, m. jiang, a. wai-chee fu","a. w. fu, r. c. wong, minhao jiang",0.18840579710144928
"r. chi-wing wong, minhao jiang, ada w. fu","raymond c. wong, a. wai-chee fu, m. jiang",0.18571428571428567
"a. w. fu, m. jiang, r. chi-wing wong","minhao jiang, raymond c. wong, a. wai-chee fu",0.18840579710144928
"silu huang, a. w. fu, ruifeng liu","r. liu, ada wai-chee fu, s. huang",0.1694915254237288
"z. yang, ada w. fu, ruifeng liu","r. liu, a. wai-chee fu, zhengwei yang",0.16393442622950818
"r. liu, zhengwei yang, ada w. fu","a. wai-chee fu, ruifeng liu, z. yang",0.16393442622950818
"minhao jiang, raymond chi-wing wong, ada wai-chee fu","r. c. wong, m. jiang, a. w. fu",0.19117647058823528
"y. xu, r. chi-wing wong, ada w. fu, k. wang","ke wang, raymond c. wong, yabo xu, a. wai-chee fu",0.1973684210526316
"yizhou sun, tianyi wu, jiawei han, cuiping li","j. han, y. sun, c. li, t. wu",0.171875
"y. sun, cuiping li, tianyi wu, j. han","c. li, jiawei han, yizhou sun, t. wu",0.1875
"y. sun, jiawei han, cuiping li, tianyi wu","j. han, yizhou sun, t. wu, c. li",0.171875
"huxia shi, x. yu","x. yu, h. shi",0.17857142857142858
"huxia shi, x. yu","x. yu, h. shi",0.17857142857142858
"h. shi, xiaohui yu","x. yu, h. shi",0.16666666666666666
"h. shi, xiaohui yu","x. yu, h. shi",0.16666666666666666
"huxia shi, x. yu","xiaohui yu, h. shi",0.1176470588235294
"h. shi, xiaohui yu","x. yu, h. shi",0.16666666666666666
"x. yu, huxia shi","h. shi, x. yu",0.17857142857142858
"x. yu, h. shi","h. shi, xiaohui yu",0.16666666666666666
"x. yu, huxia shi","h. shi, x. yu",0.17857142857142858
"x. yu, huxia shi","h. shi, x. yu",0.17857142857142858
"m. kargar, a. an, xiaohui yu","x. yu, mehdi kargar, aijun an",0.19607843137254904
"a. an, mehdi kargar, x. yu","m. kargar, xiaohui yu, aijun an",0.19607843137254904
"aijun an, x. yu, mehdi kargar","m. kargar, a. an, xiaohui yu",0.19607843137254904
"c. zuzarte, xiaohui yu","x. yu, calisto zuzarte",0.17073170731707318
"xibei jia, shuai ma, wenfei fan, j. li","w. fan, jianzhong li, s. ma, x. jia",0.19672131147540986
"y. wu, x. wang, wenfei fan","xin wang, w. fan, yinghui wu",0.1875
"x. wang, y. wu, w. fan","wenfei fan, yinghui wu, xin wang",0.1875
"wenfei fan, xin wang, yinghui wu","x. wang, y. wu, w. fan",0.1875
"shuai ma, l. bravo, w. fan","loreto bravo, wenfei fan, s. ma",0.19607843137254904
"l. bravo, s. ma, wenfei fan","w. fan, shuai ma, loreto bravo",0.19607843137254904
"w. fan, shuai ma, loreto bravo","l. bravo, s. ma, wenfei fan",0.19607843137254904
"xin wang, yinghui wu, wenfei fan","w. fan, x. wang, y. wu",0.1875
"xin wang, yinghui wu, w. fan","wenfei fan, y. wu, x. wang",0.1875
"wenfei fan, x. wang, y. wu","yinghui wu, w. fan, xin wang",0.1875
"wenfei fan, jianzhong li, nan tang","n. tang, j. li, w. fan",0.17647058823529413
"n. tang, w. fan, jianzhong li","j. li, nan tang, wenfei fan",0.17647058823529413
"wenfei fan, n. tang, j. li","jianzhong li, w. fan, nan tang",0.17647058823529413
"floris geerts, w. fan","wenfei fan, f. geerts",0.1794871794871795
"wenfei fan, floris geerts","f. geerts, w. fan",0.1794871794871795
"f. geerts, w. fan","wenfei fan, floris geerts",0.1794871794871795
"f. geerts, w. fan","wenfei fan, floris geerts",0.1794871794871795
"w. fan, f. geerts","floris geerts, wenfei fan",0.1794871794871795
"f. geerts, w. fan","wenfei fan, floris geerts",0.1794871794871795
"floris geerts, wenfei fan","w. fan, f. geerts",0.1794871794871795
"wenfei fan, floris geerts","f. geerts, w. fan",0.1794871794871795
"floris geerts, w. fan","wenfei fan, f. geerts",0.1794871794871795
"wenfei fan, f. geerts","floris geerts, w. fan",0.1794871794871795
"wenfei fan, f. geerts","floris geerts, w. fan",0.1794871794871795
"f. geerts, w. fan","wenfei fan, floris geerts",0.1794871794871795
"wenfei fan, x. wang, y. wu","yinghui wu, xin wang, w. fan",0.1875
"xin wang, yinghui wu, wenfei fan","w. fan, x. wang, y. wu",0.1875
"w. fan, x. wang, y. wu","xin wang, yinghui wu, wenfei fan",0.1875
"y. wu, wenfei fan, x. wang","w. fan, xin wang, yinghui wu",0.1875
"wenfei fan, y. wu, x. wang","yinghui wu, xin wang, w. fan",0.1875
"y. cao, w. fan, w. yu","wenyuan yu, yang cao, wenfei fan",0.17777777777777778
"yang cao, w. fan, w. yu","wenyuan yu, wenfei fan, y. cao",0.17777777777777778
"y. cao, wenfei fan, wenyuan yu","w. yu, w. fan, yang cao",0.17777777777777778
"xin wang, yinghui wu, w. fan","wenfei fan, y. wu, x. wang",0.1875
"y. wu, w. fan, x. wang","xin wang, wenfei fan, yinghui wu",0.1875
"wenfei fan, yinghui wu, xin wang","x. wang, w. fan, y. wu",0.1875
"yinghui wu, xin wang, wenfei fan","x. wang, w. fan, y. wu",0.1875
"chao tian, wenfei fan, zhe fan, x. luna dong","z. fan, xin l. dong, c. tian, w. fan",0.19672131147540986
"w. fan, ting deng","t. deng, wenfei fan",0.14285714285714285
"w. fan, ting deng","t. deng, wenfei fan",0.14285714285714285
"jingbo xu, yinghui wu, w. fan","wenfei fan, y. wu, j. xu",0.14583333333333334
"wenfei fan, yinghui wu, jingbo xu","y. wu, j. xu, w. fan",0.14583333333333334
"w. fan, yinghui wu, jingbo xu","j. xu, y. wu, wenfei fan",0.14583333333333334
"y. cao, wenfei fan","w. fan, yang cao",0.1176470588235294
"x. wang, y. wu, w. fan","wenfei fan, xin wang, yinghui wu",0.1875
"wenfei fan, yinghui wu, xin wang","x. wang, y. wu, w. fan",0.1875
"yinghui wu, xin wang, w. fan","wenfei fan, x. wang, y. wu",0.1875
"xin wang, yinghui wu, wenfei fan","w. fan, x. wang, y. wu",0.1875
"wenfei fan, yinghui wu, xin wang","x. wang, y. wu, w. fan",0.1875
"xin wang, wen fei fan, y. wu","w. f. fan, yinghui wu, x. wang",0.19607843137254904
"wen fei fan, y. wu, x. wang","xin wang, yinghui wu, w. f. fan",0.17647058823529413
"yinghui wu, w. f. fan, xin wang","wen fei fan, x. wang, y. wu",0.17647058823529413
"yinghui wu, w. f. fan, x. wang","xin wang, wen fei fan, y. wu",0.19607843137254904
"wenfei fan, c. tian, c. hu","chunming hu, w. fan, chao tian",0.1956521739130435
