seq1,seq2,authors_authors_jac_qgm_3_qgm_3
"p. kumar, f. li, b. yao","bin yao, feifei li, p. kumar",0.2857142857142857
"p. kumar, f. li, b. yao","bin yao, feifei li, p. kumar",0.2857142857142857
"feifei li, b. yao, piyush kumar","p. kumar, f. li, bin yao",0.20833333333333331
"bin yao, f. li, p. kumar","piyush kumar, bin yao, feifei li",0.2826086956521739
"bin yao, p. kumar, f. li","piyush kumar, feifei li, bin yao",0.2826086956521739
"piyush kumar, feifei li, bin yao","f. li, b. yao, p. kumar",0.20833333333333331
"piyush kumar, b. yao, f. li","b. yao, feifei li, p. kumar",0.26666666666666666
"piyush kumar, f. li, b. yao","bin yao, p. kumar, feifei li",0.20833333333333331
"bin yao, p. kumar, feifei li","f. li, piyush kumar, bin yao",0.2826086956521739
"bin yao, feifei li, p. kumar","f. li, piyush kumar, b. yao",0.20833333333333331
"bin yao, p. kumar, f. li","feifei li, b. yao, piyush kumar",0.20833333333333331
"p. kumar, f. li, b. yao","piyush kumar, bin yao, feifei li",0.2608695652173913
"b. yao, feifei li, piyush kumar","p. kumar, f. li, b. yao",0.26666666666666666
"piyush kumar, bin yao, feifei li","p. kumar, f. li, b. yao",0.2608695652173913
"feifei li, b. yao, p. kumar","piyush kumar, f. li, b. yao",0.2954545454545455
"feifei li, b. yao, p. kumar","bin yao, piyush kumar, f. li",0.20833333333333331
"ke yi, b. yao, y. li, f. li, min wang","yang li, m. wang, bin yao, feifei li, k. yi",0.27586206896551724
"wangchao le, feifei li, ke yi","feifei li, k. yi, w. le",0.2619047619047619
"f. li, ke yi, wangchao le","k. yi, w. le, f. li",0.21052631578947367
"f. li, ke yi, w. le","wangchao le, k. yi, f. li",0.21052631578947367
"f. li, k. yi, w. le","feifei li, ke yi, wangchao le",0.2972972972972973
"w. le, f. li, k. yi","feifei li, ke yi, w. le",0.22857142857142854
"ke yi, w. le, f. li","ke yi, feifei li, wangchao le",0.2894736842105263
"k. yi, w. le, feifei li","f. li, k. yi, wangchao le",0.2195121951219512
"feifei li, k. yi, wangchao le","w. le, feifei li, ke yi",0.2619047619047619
"k. yi, w. le, f. li","f. li, k. yi, wangchao le",0.2777777777777778
"w. le, ke yi, feifei li","f. li, k. yi, w. le",0.22857142857142854
"wangchao le, k. yi, f. li","f. li, ke yi, w. le",0.21052631578947367
"k. yi, w. le, f. li","f. li, wangchao le, ke yi",0.2702702702702703
"feifei li, ke yi, wangchao le","w. le, feifei li, k. yi",0.2619047619047619
"k. yi, w. le, f. li","k. yi, feifei li, wangchao le",0.2894736842105263
"ke yi, feifei li, wangchao le","w. le, feifei li, k. yi",0.2926829268292683
"feifei li, wangchao le, ke yi","w. le, f. li, k. yi",0.25
"w. le, feifei li, k. yi","ke yi, w. le, f. li",0.29411764705882354
"f. li, ke yi, wangchao le","ke yi, w. le, f. li",0.2777777777777778
"feifei li, ke yi, w. le","k. yi, f. li, wangchao le",0.2564102564102564
"f. li, ke yi, wangchao le","w. le, f. li, k. yi",0.21052631578947367
"wangchao le, feifei li, k. yi","f. li, k. yi, w. le",0.225
"feifei li, wangchao le, ke yi","f. li, ke yi, w. le",0.2894736842105263
"w. le, ke yi, feifei li","f. li, k. yi, w. le",0.22857142857142854
"wangchao le, feifei li, ke yi","feifei li, k. yi, w. le",0.2619047619047619
"k. yi, f. li, wangchao le","feifei li, ke yi, w. le",0.2564102564102564
"w. le, ke yi, feifei li","k. yi, feifei li, wangchao le",0.2926829268292683
"f. li, k. yi, w. le","k. yi, feifei li, wangchao le",0.2972972972972973
"f. li, k. yi, w. le","wangchao le, f. li, ke yi",0.21052631578947367
"wangchao le, ke yi, f. li","k. yi, w. le, feifei li",0.275
"f. li, b. wu, k. yi, z. zhao","zhuoyue zhao, ke yi, b. wu, feifei li",0.28846153846153844
"b. wu, zhuoyue zhao, feifei li, k. yi","z. zhao, f. li, ke yi, b. wu",0.2692307692307692
"bin wu, k. yi, z. zhao, f. li","feifei li, b. wu, k. yi, zhuoyue zhao",0.28846153846153844
"feifei li, ke yi, b. wu, z. zhao","ke yi, f. li, zhuoyue zhao, bin wu",0.2452830188679245
"k. yi, f. li, bin wu, z. zhao","bin wu, zhuoyue zhao, feifei li, ke yi",0.2830188679245283
"bin wu, k. yi, f. li, zhuoyue zhao","z. zhao, k. yi, b. wu, feifei li",0.28846153846153844
"zhuoyue zhao, k. yi, b. wu, f. li","feifei li, z. zhao, ke yi, b. wu",0.28846153846153844
"z. zhao, feifei li, bin wu, ke yi","ke yi, f. li, b. wu, zhuoyue zhao",0.2641509433962264
"b. wu, f. li, k. yi, zhuoyue zhao","ke yi, feifei li, z. zhao, bin wu",0.2
"w. le, f. li, y. tao, r. christensen","robert christensen, wangchao le, yufei tao, feifei li",0.2898550724637681
"feifei li, r. christensen, yufei tao, wangchao le","w. le, f. li, y. tao, robert christensen",0.2898550724637681
"k. yi, feifei li, x. lian, l. chen","lei chen, xiang lian, ke yi, f. li",0.29411764705882354
"l. chen, xiang lian, feifei li, ke yi","k. yi, x. lian, f. li, lei chen",0.27450980392156865
"k. yi, f. li, lei chen, x. lian","l. chen, xiang lian, ke yi, feifei li",0.27450980392156865
"lei chen, f. li, k. yi, x. lian","xiang lian, ke yi, l. chen, feifei li",0.27450980392156865
"l. chen, f. li, x. lian, ke yi","feifei li, lei chen, k. yi, xiang lian",0.2549019607843137
"l. chen, f. li, x. lian, k. yi","ke yi, xiang lian, lei chen, feifei li",0.28
"feifei li, lei chen, ke yi, xiang lian","x. lian, k. yi, f. li, l. chen",0.28
"z. chang, feifei li, d. xie","dong xie, f. li, zhao chang",0.2127659574468085
"z. chang, dong xie, feifei li","zhao chang, f. li, d. xie",0.26666666666666666
"z. chang, feifei li, dong xie","zhao chang, d. xie, f. li",0.26666666666666666
"z. chang, d. xie, feifei li","dong xie, f. li, zhao chang",0.2127659574468085
"f. li, z. chang, d. xie","dong xie, feifei li, zhao chang",0.2127659574468085
"dong xie, f. li, zhao chang","d. xie, z. chang, feifei li",0.26666666666666666
"d. xie, f. li, z. chang","feifei li, zhao chang, d. xie",0.2790697674418605
"z. chang, d. xie, feifei li","dong xie, f. li, zhao chang",0.2127659574468085
"zhao chang, dong xie, feifei li","f. li, z. chang, d. xie",0.2127659574468085
"feifei li, zhao chang, d. xie","dong xie, z. chang, f. li",0.2127659574468085
"d. xie, z. chang, feifei li","zhao chang, f. li, d. xie",0.2790697674418605
"z. chang, dong xie, feifei li","zhao chang, f. li, d. xie",0.26666666666666666
"z. chang, d. xie, f. li","dong xie, feifei li, zhao chang",0.2127659574468085
"f. li, d. xie, z. chang","d. xie, zhao chang, feifei li",0.2790697674418605
"z. chang, feifei li, d. xie","dong xie, z. chang, f. li",0.2790697674418605
"x. xiao, feifei li, b. yao, y. wu","bin yao, f. li, yifan wu, xiaokui xiao",0.23214285714285715
"bin yao, xiaokui xiao, feifei li, y. wu","y. wu, x. xiao, b. yao, f. li",0.2549019607843137
"b. yao, feifei li, x. xiao, y. wu","yifan wu, b. yao, f. li, xiaokui xiao",0.2830188679245283
"feifei li, xiaokui xiao, bin yao, yifan wu","x. xiao, b. yao, f. li, y. wu",0.28846153846153844
"x. xiao, yifan wu, b. yao, feifei li","f. li, bin yao, x. xiao, y. wu",0.25
"yifan wu, b. yao, xiaokui xiao, feifei li","feifei li, bin yao, x. xiao, y. wu",0.2962962962962963
"bin yao, feifei li, x. xiao, y. wu","xiaokui xiao, bin yao, yifan wu, f. li",0.2545454545454545
"xiaokui xiao, yifan wu, b. yao, f. li","bin yao, feifei li, y. wu, x. xiao",0.2280701754385965
"f. li, c. sheng, j. pei, ke yi, y. tao","yufei tao, feifei li, k. yi, jian pei, cheng sheng",0.2575757575757576
"m. tang, yufei tao, f. li","f. li, mingwang tang, y. tao",0.2558139534883721
"y. tao, mingwang tang, feifei li","f. li, m. tang, y. tao",0.2325581395348837
"f. li, m. tang, y. tao","mingwang tang, feifei li, yufei tao",0.2857142857142857
"m. tang, f. li, yufei tao","y. tao, mingwang tang, feifei li",0.2391304347826087
"m. tang, f. li, yufei tao","yufei tao, feifei li, mingwang tang",0.2888888888888889
"y. tao, m. tang, feifei li","mingwang tang, f. li, yufei tao",0.21739130434782608
"y. tao, m. tang, feifei li","mingwang tang, f. li, y. tao",0.2325581395348837
"y. tao, m. tang, feifei li","f. li, yufei tao, mingwang tang",0.21739130434782608
"mingwang tang, yufei tao, f. li","m. tang, feifei li, y. tao",0.2727272727272727
"yufei tao, feifei li, m. tang","f. li, m. tang, y. tao",0.2894736842105263
"m. tang, f. li, y. tao","y. tao, mingwang tang, feifei li",0.2325581395348837
"f. li, m. tang, yufei tao","feifei li, y. tao, mingwang tang",0.2954545454545455
"m. tang, feifei li, y. tao","f. li, yufei tao, mingwang tang",0.21739130434782608
"yufei tao, feifei li, m. tang","mingwang tang, f. li, yufei tao",0.2888888888888889
"mingwang tang, yufei tao, f. li","f. li, m. tang, y. tao",0.2325581395348837
"mingwang tang, feifei li, y. tao","m. tang, yufei tao, f. li",0.2954545454545455
"m. du, feifei li","feifei li, min du",0.25
"m. du, feifei li","feifei li, min du",0.25
"m. du, f. li","f. li, m. du",0.2727272727272727
"feifei li, zhao chang, l. zou","z. chang, lei zou, f. li",0.24444444444444444
"z. chang, l. zou, f. li","feifei li, z. chang, lei zou",0.2926829268292683
"z. chang, lei zou, f. li","feifei li, zhao chang, l. zou",0.24444444444444444
"f. li, z. chang, l. zou","zhao chang, lei zou, feifei li",0.2222222222222222
"f. li, z. chang, l. zou","feifei li, lei zou, zhao chang",0.2790697674418605
"f. li, z. chang, l. zou","z. chang, lei zou, feifei li",0.2926829268292683
"zhao chang, lei zou, feifei li","f. li, z. chang, l. zou",0.2222222222222222
"feifei li, l. zou, zhao chang","l. zou, z. chang, f. li",0.2790697674418605
"feifei li, z. chang, lei zou","z. chang, l. zou, f. li",0.2926829268292683
"zhao chang, l. zou, f. li","feifei li, lei zou, z. chang",0.2222222222222222
"c. hansen, f. li","f. li, cody hansen",0.26666666666666666
"c. hansen, f. li","feifei li, c. hansen",0.25806451612903225
"f. li, c. hansen","c. hansen, feifei li",0.25806451612903225
"f. li, c. hansen","c. hansen, feifei li",0.25806451612903225
"c. hansen, f. li","feifei li, c. hansen",0.25806451612903225
"f. li, cody hansen","c. hansen, f. li",0.26666666666666666
"f. li, c. hansen","cody hansen, f. li",0.26666666666666666
"feifei li, c. hansen","c. hansen, f. li",0.25806451612903225
"feifei li, bin wu, ke yi, zhuoyue zhao","z. zhao, k. yi, b. wu, f. li",0.21818181818181814
"k. yi, z. zhao, f. li, bin wu","feifei li, zhuoyue zhao, b. wu, ke yi",0.21818181818181814
"f. li, bin wu, k. yi, z. zhao","zhuoyue zhao, ke yi, b. wu, f. li",0.27450980392156865
"zhuoyue zhao, f. li, b. wu, ke yi","feifei li, k. yi, bin wu, z. zhao",0.21428571428571427
"k. yi, feifei li, b. wu, zhuoyue zhao","z. zhao, f. li, bin wu, ke yi",0.21818181818181814
"ke yi, z. zhao, b. wu, feifei li","f. li, zhuoyue zhao, k. yi, bin wu",0.21818181818181814
"zhuoyue zhao, f. li, b. wu, ke yi","k. yi, bin wu, f. li, z. zhao",0.3
"z. zhao, f. li, ke yi, b. wu","k. yi, zhuoyue zhao, bin wu, feifei li",0.21818181818181814
"f. li, b. wu, k. yi, z. zhao","zhuoyue zhao, feifei li, bin wu, ke yi",0.21428571428571427
"z. zhao, feifei li, bin wu, ke yi","f. li, k. yi, b. wu, z. zhao",0.2857142857142857
"feifei li, k. yi, bin wu, z. zhao","b. wu, ke yi, f. li, zhuoyue zhao",0.29411764705882354
"b. wu, zhuoyue zhao, ke yi, f. li","feifei li, k. yi, z. zhao, bin wu",0.21818181818181814
"f. li, z. zhao, ke yi, b. wu","ke yi, bin wu, zhuoyue zhao, feifei li",0.2641509433962264
"b. wu, f. li, k. yi, zhuoyue zhao","ke yi, z. zhao, b. wu, feifei li",0.2692307692307692
"zhuoyue zhao, ke yi, feifei li, b. wu","bin wu, ke yi, z. zhao, f. li",0.2830188679245283
"a. das, johannes gehrke, mirek riedewald","j. gehrke, m. riedewald, abhinandan das",0.2769230769230769
"m. riedewald, a. das, j. gehrke","johannes gehrke, mirek riedewald, abhinandan das",0.2769230769230769
"m. riedewald, johannes gehrke, abhinandan das","a. das, j. gehrke, mirek riedewald",0.2769230769230769
"j. gehrke, m. riedewald, a. das","abhinandan das, johannes gehrke, mirek riedewald",0.2769230769230769
"johannes gehrke, mirek riedewald, abhinandan das","m. riedewald, a. das, j. gehrke",0.2769230769230769
"a. das, johannes gehrke, mirek riedewald","j. gehrke, m. riedewald, abhinandan das",0.2769230769230769
"a. das, johannes gehrke, m. riedewald","mirek riedewald, j. gehrke, abhinandan das",0.2769230769230769
"a. okcan, mirek riedewald","m. riedewald, alper okcan",0.2857142857142857
"a. okcan, mirek riedewald","m. riedewald, alper okcan",0.2857142857142857
"mirek riedewald, alper okcan","a. okcan, m. riedewald",0.2857142857142857
"m. riedewald, a. okcan","alper okcan, mirek riedewald",0.2857142857142857
"a. okcan, m. riedewald","mirek riedewald, alper okcan",0.2857142857142857
"alper okcan, mirek riedewald","m. riedewald, a. okcan",0.2857142857142857
"johannes gehrke, abhinandan das, mirek riedewald","m. riedewald, a. das, j. gehrke",0.2769230769230769
"m. riedewald, johannes gehrke, a. das","abhinandan das, j. gehrke, mirek riedewald",0.2769230769230769
"m. riedewald, a. das, j. gehrke","abhinandan das, johannes gehrke, mirek riedewald",0.2769230769230769
"m. riedewald, johannes gehrke, abhinandan das","a. das, mirek riedewald, j. gehrke",0.2769230769230769
"m. riedewald, abhinandan das, j. gehrke","a. das, johannes gehrke, mirek riedewald",0.2769230769230769
"m. riedewald, j. gehrke, abhinandan das","johannes gehrke, a. das, mirek riedewald",0.2769230769230769
"a. das, johannes gehrke, mirek riedewald","j. gehrke, m. riedewald, abhinandan das",0.2769230769230769
"a. das, johannes gehrke, m. riedewald","mirek riedewald, j. gehrke, abhinandan das",0.2769230769230769
"mirek riedewald, abhinandan das, j. gehrke","a. das, johannes gehrke, m. riedewald",0.2769230769230769
"abhinandan das, j. gehrke, m. riedewald","mirek riedewald, a. das, johannes gehrke",0.2769230769230769
"a. das, j. gehrke, mirek riedewald","johannes gehrke, m. riedewald, abhinandan das",0.2769230769230769
"d. fink, biswanath panda, m. riedewald","mirek riedewald, daniel fink, b. panda",0.2903225806451613
"biswanath panda, mirek riedewald, d. fink","m. riedewald, daniel fink, b. panda",0.2903225806451613
"biswanath panda, mirek riedewald, d. fink","daniel fink, b. panda, m. riedewald",0.2903225806451613
"b. panda, m. riedewald, d. fink","daniel fink, mirek riedewald, biswanath panda",0.2903225806451613
"daniel fink, biswanath panda, mirek riedewald","m. riedewald, b. panda, d. fink",0.2903225806451613
"m. riedewald, b. panda, d. fink","daniel fink, mirek riedewald, biswanath panda",0.2903225806451613
"daniel fink, biswanath panda, m. riedewald","mirek riedewald, d. fink, b. panda",0.2903225806451613
"b. panda, m. riedewald, d. fink","daniel fink, biswanath panda, mirek riedewald",0.2903225806451613
"b. panda, daniel fink, m. riedewald","d. fink, mirek riedewald, biswanath panda",0.2903225806451613
"d. fink, m. riedewald, biswanath panda","b. panda, mirek riedewald, daniel fink",0.2903225806451613
"zhenhui li, bolin ding, j. han, roland kays","r. kays, z. li, b. ding, jiawei han",0.22388059701492535
"zhenhui li, b. ding, j. han, r. kays","jiawei han, z. li, r. kays, bolin ding",0.3
"j. han, zhenhui li, r. kays, bolin ding","b. ding, j. han, z. li, roland kays",0.2786885245901639
"zhenhui li, bolin ding, roland kays, j. han","jiawei han, b. ding, r. kays, z. li",0.22388059701492535
"b. ding, j. han, zhenhui li, roland kays","r. kays, z. li, bolin ding, j. han",0.3
"b. ding, zhenhui li, j. han, roland kays","bolin ding, z. li, r. kays, jiawei han",0.26153846153846155
"j. han, r. kays, bolin ding, zhenhui li","r. kays, z. li, b. ding, jiawei han",0.2786885245901639
"jiawei han, zhenhui li, r. kays, b. ding","bolin ding, r. kays, z. li, j. han",0.3
"bolin ding, r. kays, jiawei han, z. li","j. han, zhenhui li, r. kays, b. ding",0.3
"y. yu, j. han, m. ji, l. tang, z. li, jae-gil lee","ming ji, yintao yu, zhenhui li, j. lee, jiawei han, lu-an tang",0.26436781609195403
"z. li, j. han, j. lee, m. ji, lu-an tang, y. yu","yintao yu, ming ji, z. li, l. tang, jiawei han, jae-gil lee",0.275
"z. li, j. han, j. lee, xiaolei li","zhenhui li, jae-gil lee, x. li, jiawei han",0.2727272727272727
"j. han, x. li, zhenhui li, j. lee","jae-gil lee, z. li, xiaolei li, jiawei han",0.2280701754385965
"xiaolei li, j. lee, jiawei han, zhenhui li","x. li, z. li, j. han, jae-gil lee",0.2727272727272727
"zhenhui li, j. lee, xiaolei li, jiawei han","z. li, x. li, j. han, jae-gil lee",0.2363636363636364
"j. han, z. li, xiaolei li, jae-gil lee","jiawei han, j. lee, x. li, zhenhui li",0.2982456140350877
"xiaolei li, j. han, zhenhui li, jae-gil lee","z. li, jae-gil lee, x. li, jiawei han",0.2982456140350877
"j. lee, zhenhui li, x. li, jiawei han","z. li, jae-gil lee, j. han, xiaolei li",0.25862068965517243
"jiawei han, b. ding, z. li, m. winslett","marianne winslett, zhenhui li, j. han, bolin ding",0.2602739726027397
"m. winslett, z. li, b. ding, jiawei han","j. han, bolin ding, zhenhui li, marianne winslett",0.2602739726027397
"b. ding, jiawei han, m. winslett, zhenhui li","bolin ding, j. han, z. li, marianne winslett",0.29577464788732394
"marianne winslett, b. ding, zhenhui li, j. han","z. li, jiawei han, m. winslett, bolin ding",0.2602739726027397
"jiawei han, b. ding, zhenhui li, marianne winslett","z. li, m. winslett, bolin ding, j. han",0.2602739726027397
"b. ding, jiawei han, marianne winslett, z. li","bolin ding, zhenhui li, j. han, m. winslett",0.29577464788732394
"b. ding, z. li, jiawei han, m. winslett","marianne winslett, j. han, bolin ding, zhenhui li",0.2602739726027397
"jiawei han, j. wang, zhenhui li","z. li, jingjing wang, j. han",0.22448979591836732
"j. wang, zhenhui li, j. han","z. li, j. han, jingjing wang",0.2790697674418605
"z. li, j. wang, j. han","j. han, zhenhui li, jingjing wang",0.2558139534883721
"j. han, z. li, j. wang","zhenhui li, jingjing wang, j. han",0.2790697674418605
"z. li, j. wang, j. han","j. han, zhenhui li, jingjing wang",0.2558139534883721
"z. li, j. han, jingjing wang","j. wang, zhenhui li, j. han",0.2790697674418605
"z. li, j. han, jingjing wang","j. wang, zhenhui li, jiawei han",0.22448979591836732
"jiawei han, zhenhui li, j. wang","z. li, jingjing wang, j. han",0.22448979591836732
"zhenhui li, jingjing wang, jiawei han","z. li, j. han, j. wang",0.21739130434782608
"j. wang, jiawei han, zhenhui li","z. li, j. wang, j. han",0.2558139534883721
"jiawei han, jingjing wang, zhenhui li","j. wang, z. li, j. han",0.22448979591836732
"zhenhui li, j. wang, jiawei han","j. han, z. li, j. wang",0.2790697674418605
"z. li, j. han, jingjing wang","j. han, j. wang, zhenhui li",0.2790697674418605
"z. li, j. wang, j. han","zhenhui li, jiawei han, jingjing wang",0.21739130434782608
"z. li, jingjing wang, j. han","j. han, j. wang, zhenhui li",0.2790697674418605
"mirco nanni, f. bonchi, o. abul","osman abul, m. nanni, francesco bonchi",0.2857142857142857
"o. abul, m. nanni, f. bonchi","mirco nanni, francesco bonchi, osman abul",0.26785714285714285
"m. nanni, f. bonchi, osman abul","o. abul, francesco bonchi, mirco nanni",0.26785714285714285
"f. bonchi, mirco nanni, o. abul","osman abul, m. nanni, francesco bonchi",0.2857142857142857
"f. bonchi, mirco nanni, o. abul","osman abul, m. nanni, francesco bonchi",0.2857142857142857
"m. nanni, f. bonchi, osman abul","o. abul, mirco nanni, francesco bonchi",0.26785714285714285
"f. bonchi, p. boldi, tamir tassa, aristides gionis","paolo boldi, a. gionis, francesco bonchi, t. tassa",0.2933333333333333
"francesco bonchi, a. gionis, paolo boldi, tamir tassa","p. boldi, f. bonchi, t. tassa, aristides gionis",0.2933333333333333
"francesco bonchi, t. tassa","tamir tassa, f. bonchi",0.20930232558139536
"f. bonchi, tamir tassa","t. tassa, francesco bonchi",0.21428571428571427
"f. bonchi, t. tassa","tamir tassa, francesco bonchi",0.20930232558139536
"tamir tassa, f. bonchi","francesco bonchi, t. tassa",0.20930232558139536
"francesco bonchi, t. tassa","tamir tassa, f. bonchi",0.20930232558139536
"tamir tassa, francesco bonchi","f. bonchi, t. tassa",0.20930232558139536
"f. bonchi, tamir tassa","t. tassa, francesco bonchi",0.21428571428571427
"f. bonchi, t. tassa","t. tassa, francesco bonchi",0.2894736842105263
"f. niu, christopher r, michael cafarella, j. shin, ce zhang","m. cafarella, c. zhang, c. r, feng niu, jaeho shin",0.2976190476190476
"m. cafarella, c. r, j. shin","jaeho shin, michael cafarella, christopher r",0.2295081967213115
"jaeho shin, c. r, michael cafarella","christopher r, m. cafarella, j. shin",0.2295081967213115
"j. shin, m. cafarella, christopher r","c. r, michael cafarella, jaeho shin",0.2295081967213115
"m. cafarella, c. r, j. shin","jaeho shin, michael cafarella, christopher r",0.2295081967213115
"j. shin, christopher r, m. cafarella","m. cafarella, jaeho shin, c. r",0.2962962962962963
"m. cafarella, jaeho shin, c. r","j. shin, christopher r, michael cafarella",0.2295081967213115
"m. cafarella, jaeho shin, c. r","j. shin, christopher r, michael cafarella",0.2295081967213115
"c. r, michael cafarella, jaeho shin","christopher r, j. shin, m. cafarella",0.2711864406779661
"c. r, michael cafarella, jaeho shin","j. shin, christopher r, m. cafarella",0.2295081967213115
"c. r, j. shin, m. cafarella","jaeho shin, michael cafarella, christopher r",0.2295081967213115
"j. shin, c. r, m. cafarella","jaeho shin, michael cafarella, christopher r",0.2711864406779661
"c. r, michael cafarella, j. shin","jaeho shin, christopher r, m. cafarella",0.2295081967213115
"j. zhang, xiaokui xiao, yin yang, zhenjie zhang, m. winslett","y. yang, z. zhang, marianne winslett, jun zhang, x. xiao",0.2894736842105263
"j. zhang, y. yang, z. zhang, m. winslett, xiaokui xiao","zhenjie zhang, x. xiao, jun zhang, yin yang, marianne winslett",0.2727272727272727
"z. zhang, m. winslett, j. zhang, x. xiao, y. yang","xiaokui xiao, yin yang, jun zhang, zhenjie zhang, marianne winslett",0.2987012987012987
"n. mamoulis, yin david yang, j. li","jing li, y. d. yang, n. mamoulis",0.2962962962962963
"yin d. yang, jing li, nikos mamoulis","n. mamoulis, yin david yang, j. li",0.2982456140350877
"yin david yang, nikos mamoulis, j. li","jing li, yin d. yang, n. mamoulis",0.2982456140350877
"nikos mamoulis, j. li, y. david yang","j. li, yin d. yang, n. mamoulis",0.2909090909090909
"dimitris papadias, y. yang","yin yang, d. papadias",0.24390243902439024
"li wang, m. zhou, zhenjie zhang, y. yang, a. zhou, dina bitton","z. zhang, minqi zhou, aoying zhou, d. bitton, yin yang, l. wang",0.3
"marianne winslett, y. yang, shiming zhang, w. fan","s. zhang, yin yang, wei fan, m. winslett",0.2794117647058824
"wei fan, yin yang, s. zhang, m. winslett","marianne winslett, shiming zhang, y. yang, w. fan",0.2794117647058824
"y. yang, s. wang, xiaokui xiao, wenqing lin","yin yang, w. lin, sibo wang, x. xiao",0.27586206896551724
"w. lin, y. yang, sibo wang, x. xiao","y. yang, s. wang, xiaokui xiao, wenqing lin",0.2807017543859649
"xiaokui xiao, wenqing lin, y. yang, sibo wang","s. wang, w. lin, yin yang, x. xiao",0.26229508196721313
"wenqing lin, xiaokui xiao, sibo wang, yin yang","y. yang, x. xiao, s. wang, w. lin",0.26666666666666666
"y. yang, x. xiao, wenqing lin, s. wang","sibo wang, yin yang, w. lin, xiaokui xiao",0.26666666666666666
"z. li, y. tang, yin yang, s. wang, xiaokui xiao","sibo wang, x. xiao, yin yang, youze tang, zengxiang li",0.2835820895522388
"s. wang, y. tang, xiaokui xiao, y. yang, zengxiang li","yin yang, s. wang, z. li, youze tang, x. xiao",0.28125
"x. xiao, youze tang, sibo wang, y. yang, zengxiang li","z. li, y. tang, s. wang, yin yang, x. xiao",0.296875
"hanghang tong, f. xu, jian lu, xifeng yan, yuan yao","j. lu, f. xu, y. yao, h. tong, x. yan",0.296875
"n. bliss, c. chen, h. tong, j. he","hanghang tong, nadya bliss, jingrui he, chen chen",0.265625
"h. tong, chen chen, n. bliss, j. he","c. chen, jingrui he, hanghang tong, nadya bliss",0.265625
"h. tong, jingrui he, n. bliss, chen chen","c. chen, j. he, nadya bliss, hanghang tong",0.265625
"christos faloutsos, h. tong","hanghang tong, c. faloutsos",0.24444444444444444
"hanghang tong, c. faloutsos","christos faloutsos, h. tong",0.24444444444444444
"c. faloutsos, h. tong","hanghang tong, christos faloutsos",0.24444444444444444
"hanghang tong, c. faloutsos","christos faloutsos, h. tong",0.24444444444444444
"hanghang tong, c. faloutsos","christos faloutsos, h. tong",0.24444444444444444
"yuan yao, h. tong, f. xu, jian lu","y. yao, feng xu, j. lu, hanghang tong",0.2777777777777778
"h. tong, j. lu, y. yao, f. xu","f. xu, yuan yao, jian lu, hanghang tong",0.2830188679245283
"feng xu, hanghang tong, y. yao, jian lu","yuan yao, j. lu, h. tong, f. xu",0.2909090909090909
"feng xu, h. tong, jian lu, y. yao","yuan yao, hanghang tong, f. xu, j. lu",0.26785714285714285
"yuan yao, feng xu, j. lu, hanghang tong","h. tong, y. yao, f. xu, jian lu",0.25
"h. tong, feng xu, jian lu, y. yao","f. xu, yuan yao, j. lu, h. tong",0.29411764705882354
"f. xu, j. lu, y. yao, hanghang tong","yuan yao, h. tong, feng xu, jian lu",0.25
"y. yao, h. tong, f. xu, jian lu","j. lu, hanghang tong, yuan yao, feng xu",0.2909090909090909
"jian lu, hanghang tong, yuan yao, f. xu","feng xu, h. tong, y. yao, j. lu",0.2909090909090909
"feng xu, hanghang tong, j. lu, y. yao","y. yao, h. tong, f. xu, jian lu",0.2830188679245283
"m. rousset, f. goasdou","franois goasdou, marie-christine rousset",0.2222222222222222
"m. rousset, f. goasdou","f. goasdou, marie-christine rousset",0.2978723404255319
"m. rousset, f. goasdou","f. goasdou, marie-christine rousset",0.2978723404255319
"f. goasdou, marie-christine rousset","m. rousset, f. goasdou",0.2978723404255319
"jiawei han, raymond t.  ng","r. t. ng, jiawei han",0.28205128205128205
"r. t. ng, jiawei han","j. han, r. t. ng",0.25
"j. han, r. t. ng","raymond t.  ng, j. han",0.2
"r. t. ng, jiawei han","jiawei han, raymond t.  ng",0.28205128205128205
"r. t. ng, jiawei han","jiawei han, raymond t.  ng",0.28205128205128205
"raymond t.  ng, j. han","j. han, r. t. ng",0.2
"raymond t.  ng, j. han","j. han, r. t. ng",0.2
"lei chen, r. ng","r. ng, l. chen",0.2222222222222222
"r. ng, l. chen","lei chen, r. ng",0.2222222222222222
"lei chen, r. ng","raymond ng, lei chen",0.21875
"lei chen, r. ng","r. ng, l. chen",0.2222222222222222
"r. ng, l. chen","lei chen, r. ng",0.2222222222222222
"raymond t. ng, y. cai","y. cai, r. t. ng",0.24242424242424246
"r. t. ng, y. cai","y. cai, raymond t. ng",0.24242424242424246
"r. t. ng, yuhan cai","y. cai, r. t. ng",0.25806451612903225
"r. t. ng, yuhan cai","y. cai, r. t. ng",0.25806451612903225
"raymond t. ng, y. cai","y. cai, r. t. ng",0.24242424242424246
"yuhan cai, r. t. ng","r. t. ng, y. cai",0.25806451612903225
"yuhan cai, r. t. ng","r. t. ng, y. cai",0.25806451612903225
"y. cai, raymond t. ng","r. t. ng, y. cai",0.24242424242424246
"edwin m. knorr, raymond t. ng","r. t. ng, e. m. knorr",0.2558139534883721
"r. t. ng, e. m. knorr","edwin m. knorr, raymond t. ng",0.2558139534883721
"r. t. ng, e. m. knorr","edwin m. knorr, raymond t. ng",0.2558139534883721
