"id","title","authors","venue","year"
191898,"optimizing queries on files","mariano p. consens, tova milo","international conference on management of data",1994
191891,"distributing a search tree among a growing number of processors","brigitte kr&#246;ll, peter widmayer","international conference on management of data",1994
191893,"predictive dynamic load balancing of parallel and distributed rule and query processing","hasanat m. dewan, salvatore j. stolfo, mauricio hern&#225;ndez, jae-jun hwang","international conference on management of data",1994
191926,"sequence query processing","praveen seshadri, miron livny, raghu ramakrishnan","international conference on management of data",1994
191927,"xsb as an efficient deductive database engine","konstantinos sagonas, terrance swift, david s. warren","international conference on management of data",1994
191924,"self-adaptive, on-line reclustering of complex object data","william j. mciver, jr., roger king","international conference on management of data",1994
191925,"fast subsequence matching in time-series databases","christos faloutsos, m. ranganathan, yannis manolopoulos","international conference on management of data",1994
191915,"shoring up persistent applications","michael j. carey, david j. dewitt, michael j. franklin, nancy e. hall, mark l. mcauliffe, jeffrey f. naughton, daniel t. schuh, marvin h. solomon, c. k. tan, odysseas g. tsatalos, seth j. white, michael j. zwilling","international conference on management of data",1994
191919,"quickstore: a high performance mapped object store","seth j. white, david j. dewitt","international conference on management of data",1994
191911,"fine-grained sharing in a page server oodbms","michael j. carey, michael j. franklin, markos zaharioudakis","international conference on management of data",1994
191913,"partition selection policies in object database garbage collection","jonathan e. cook, alexander l. wolf, benjamin g. zorn","international conference on management of data",1994
197137,"metu object-oriented dbms","asuman dogac, budak arpinar, cem evrendilek, cetin ozkan, ilker altintas, ilker durusoy, mehmet altinel, tansel okay, yuksel saygin","international conference on management of data",1994
195675,"formal query languages for secure relational databases","marianne winslett, kenneth smith, xiaolei qian","acm transactions on database systems (tods)",1994
202110,"declarative updates of relational databases","weidong chen","acm transactions on database systems (tods)",1995
202107,"static analysis techniques for predicting the behavior of active database rules","alexander aiken, joseph m. hellerstein, jennifer widom","acm transactions on database systems (tods)",1995
191991,"databases for networks","h. v. jagadish","international conference on management of data",1994
191990,"a survey and critique of advanced transaction models","c. mohan","international conference on management of data",1994
195670,"bounded ignorance: a technique for increasing concurrency in a replicated system","narayanan krishnakumar, arthur j. bernstein","acm transactions on database systems (tods)",1994
195666,"quorum consensus in nested-transaction systems","kenneth j. goldman, nancy lynch","acm transactions on database systems (tods)",1994
202665,"multigranularity locking in multiple job classes transaction processing system","shan-hoi ng, sheung-lun hung","acm sigmod record",1995
202664,"a close look at the ifo data model","magdy s. hanna","acm sigmod record",1995
202667,"the third manifesto","hugh darwen, c. j. date","acm sigmod record",1995
202666,"implementing deletion in b+-trees","jan jannink","acm sigmod record",1995
202661,"application of oodb and sgml techniques in text database: an electronic dictionary system","jian zhang","acm sigmod record",1995
202113,"the incinerate data model","h. v. jagadish","acm transactions on database systems (tods)",1995
202663,"hodfa: an architectural framework for homogenizing heterogeneous legacy databases","kamalakar karlapalem, qing li, chung-dak shum","acm sigmod record",1995
202662,"implementation aspects of an object-oriented dbms","asuman dogac, mehmet altinel, cetin ozkan, ilker durusoy","acm sigmod record",1995
191958,"mosaico-a system for conceptual modeling and rapid prototyping of object-oriented database application","m. missikoff, m. toiati","international conference on management of data",1994
191963,"a language based multidatabase system","eva k&#252;hn, thomas tschernko, konrad schwarz","international conference on management of data",1994
191965,"ptool: a scalable persistent object manager","r. l. grossman, x. qin","international conference on management of data",1994
191967,"the ores temporal database management system","babis theodoulidis, aziz ait-braham, george andrianopoulos, jayant chaudhary, george karvelis, simon sou","international conference on management of data",1994
191948,"enterprise information architectures-they're finally changing","wesley p. melling","international conference on management of data",1994
191949,"relaxed transaction processing","munindar p. singh, christine tomlinson, darrell woelk","international conference on management of data",1994
191951,"the impress ddt: a database design toolbox based on a formal specification language","jan flokstra, maurice van keulen, jacek skowronek","international conference on management of data",1994
191955,"the medusa project: autonomous data management in a shared-nothing parallel database machine","g. m. bryan, w. e. moore, b. j. curry, k. w. lodge, j. geyer","international conference on management of data",1994
191983,"eos: an extensible object store","alexandros biliris, euthimios panagos","international conference on management of data",1994
191986,"the myriad federated database prototype","s.-y. hwang, e.-p. lim, h.-r. yang, s. musukula, k. mediratta, m. ganesh, d. clements, j. stenoien, j. srivastava","international conference on management of data",1994
191988,"genesys: a system for efficient spatial query processing","thomas brinkhoff, hans-peter kriegel, ralf schneider, bernhard seeger","international conference on management of data",1994
191989,"open object database management systems","jos&#233; a. blakeley","international conference on management of data",1994
191970,"xsb as a deductive database","konstantinos sagonas, terrance swift, david s. warren","international conference on management of data",1994
191972,"quest: a project on database mining","r. agrawal, m. carey, c. faloutsos, s. ghosh, m. houtsma, t. imieli&#324;ski, b. iyer, a. mahboob, h. miranda, r. srikant, a. swami","international conference on management of data",1994
191976,"query by diagram: a graphical environment for querying databases","tiziana catarci, giuseppe santucci","international conference on management of data",1994
191979,"dblearn: a system prototype for knowledge discovery in relational databases","jiawei han, yongjian fu, yue huang, yandong cai, nick cercone","international conference on management of data",1994
187445,"how to modify sql queries in order to guarantee sure answers","h.-j. klein","acm sigmod record",1994
187442,"research issues in databases for arcs: active rapidly changing data systems","anindya datta","acm sigmod record",1994
187439,"response to the odmg-93 commentary written by dr. won kim of unisql, inc.","corporate object database management group","acm sigmod record",1994
185854,"formal aspects of concurrency control in long-duration transaction systems using the nt/pv model","henry f. korth, greg speegle","acm transactions on database systems (tods)",1994
187455,"the impact of database research on industrial products (panel)","jos&#233; a. blakeley, dan fishman, david lomet, michael stonebraker","acm sigmod record",1994
187454,"announcement-the temporal query language tsql2 final language definition","richard thomas snodgrass, ilsoo ahn, gad ariav, don batory, james clifford, curtis e. dyreson, ramez elmasri, fabio grandi, christian s. jensen, wolfgang k&#228;fer, nick kline, krishna kulkarni, t. y. cliff leung, nikos lorentzos, john f. roddick, arie segev, michael d. soo, suryanarayana m. sripada","acm sigmod record",1994
187449,"a tsql2 tutorial","richard thomas snodgrass, ilsoo ahn, gad ariav, don batory, james clifford, curtis e. dyreson, ramez elmasri, fabio grandi, christian s. jensen, wolfgang k&#228;fer, nick kline, krishna kulkarni, t. y. cliff leung, nikos lorentzos, john f. roddick, arie segev, michael d. soo, suryanarayana m. sripada","acm sigmod record",1994
187447,"performance evaluation of a new distributed deadlock detection algorithm","chim-fu yeung, sheung-lun hung, kam-yiu lam","acm sigmod record",1994
187462,"jumping on the nii bandwagon","xiaolei qian","acm sigmod record",1994
187460,"database research at nthu and itri","arbee l. p. chen","acm sigmod record",1994
187458,"medical information systems: characterization and challenges","jorge c. g. ramirez, lon a. smith, lynn l. peterson","acm sigmod record",1994
187457,"research issues in active database systems: report from the closing panel at ride-ads '94","jennifer widom","acm sigmod record",1994
190635,"metadata for multimedia documents","klemens b&#246;hm, thomas c. rakow","acm sigmod record",1994
190633,"a new join algorithm","dong keun shin, arnold charles meltzer","acm sigmod record",1994
190631,"data modelling in the large","martin bertram","acm sigmod record",1994
190628,"are the terms version and variant orthogonal to one another?","hartmut wedekind","acm sigmod record",1994
181555,"supporting dynamic displays using active rules","oscar d&#237;az, arturo jaime, norman w. paton, ghassan al-qaimari","acm sigmod record",1994
181556,"constructing the next 100 database management systems: like the handyman or like the engineer?","andreas geppert, klaus r. dittrich","acm sigmod record",1994
181553,"research perspectives for time series management systems","werner dreyer, angelika kotz dittrich, duri schmidt","acm sigmod record",1994
181554,"a hypertext query language for images","li yang","acm sigmod record",1994
181562,"tsql2 language specification","richard thomas snodgrass, ilsoo ahn, gadi ariav, don batory, james clifford, curtis e. dyreson, ramez elmasri, fabio grandi, christian s. jensen, wolfgang k&#228;fer, nick kline, krishna kulkarni, t. y. cliff leung, nikos lorentzos, john f. roddick, arie segev, michael d. soo, suryanarayana m. sripada","acm sigmod record",1994
181564,"comprehension syntax","peter buneman, leonid libkin, dan suciu, val tannen, limsoon wong","acm sigmod record",1994
181557,"towards an infrastructure for temporal databases: report of an invitational arpa/nsf workshop","niki pissinou, richard thomas snodgrass, ramez elmasri, inderpal s. mumick, tamer &#214;zsu, barbara pernici, arie segev, babis theodoulidis, umeshwar dayal","acm sigmod record",1994
181560,"a consensus glossary of temporal database concepts","curtis dyreson, fabio grandi, wolfgang k&#228;fer, nick kline, nikos lorentzos, yannis mitsopoulos, angelo montanari, daniel nonen, elisa peressi, barbara pernici, john f. roddick, nandlal l. sarda, maria rita scalas, arie segev, richard thomas snodgrass, mike d. soo, abdullah tansel, paolo tiberio, gio wiederhold","acm sigmod record",1994
181567,"the database research group at eth zurich","moira c. norrie, stephen m. blott, hans-j&#246;rg schek, gerhard weikum","acm sigmod record",1994
181568,"influencing database language standards","leonard gallagher","acm sigmod record",1994
181565,"text databases: a survey of text models and systems","arjan loeffen","acm sigmod record",1994
181566,"databases for gis","claudia bauzer medeiros, fatima pires","acm sigmod record",1994
185836,"evaluation of remote backup algorithms for transaction-processing systems","christos a. polyzois, h&#233;ctor garc&#237;a-molina","acm transactions on database systems (tods)",1994
185843,"synthesis of extended transaction models using acta","panos k. chrysanthis, krithi ramamritham","acm transactions on database systems (tods)",1994
181569,"progress on hpcc and nii","marianne winslett","acm sigmod record",1994
185828,"automatic generation of production rules for integrity maintenance","stefano ceri, piero fraternali, stefano paraboschi, letizia tanca","acm transactions on database systems (tods)",1994
191856,"data modeling of time-based media","simon gibbs, christian breiteneder, dennis tsichritzis","international conference on management of data",1994
191852,"staggered striping in multimedia information systems","steven berson, shahram ghandeharizadeh, richard muntz, xiangyu ju","international conference on management of data",1994
191863,"combinatorial pattern discovery for scientific data: some preliminary results","jason tsong-li wang, gung-wei chirn, thomas g. marr, bruce shapiro, dennis shasha, kaizhong zhang","international conference on management of data",1994
191860,"implementation of magic-sets in a relational database system","inderpal singh mumick, hamid pirahesh","international conference on management of data",1994
191870,"incomplete path expressions and their disambiguation","yannis e. ioannidis, yezdi lashkari","international conference on management of data",1994
191869,"the effectiveness of gioss for the text database discovery problem","luis gravano, h&#233;ctor garc&#237;a-molina, anthony tomasic","international conference on management of data",1994
191874,"adaptive selectivity estimation using query feedback","chungmin melvin chen, nick roussopoulos","international conference on management of data",1994
191872,"optimization of dynamic query evaluation plans","richard l. cole, goetz graefe","international conference on management of data",1994
191879,"on parallel execution of multiple pipelined hash joins","hui-i hsiao, ming-syan chen, philip s. yu","international conference on management of data",1994
191877,"estimating page fetches for index scans with finite lru buffers","arun swami, k. bernhard schiefer","international conference on management of data",1994
191881,"spatial joins using seeded trees","ming-ling lo, chinya v. ravishankar","international conference on management of data",1994
191880,"multi-step processing of spatial joins","thomas brinkhoff, hans-peter kriegel, ralf schneider, bernhard seeger","international conference on management of data",1994
191884,"alphasort: a risc machine sort","chris nyberg, tom barclay, zarka cvetanovic, jim gray, dave lomet","international conference on management of data",1994
191882,"managing memory for real-time queries","hwee hwa pang, michael j. carey, miron livny","international conference on management of data",1994
191889,"distributed file organization with scalable cost/performance","radek vingralek, yuri breitbart, gerhard weikum","international conference on management of data",1994
191886,"quickly generating billion-record synthetic databases","jim gray, prakash sundaresan, susanne englert, ken baclawski, peter j. weinberger","international conference on management of data",1994
190638,"metadata in video databases","ramesh jain, arun hampapur","acm sigmod record",1994
190639,"a metadatabase system for semantic image search by a mathematical model of meaning","yasushi kiyoki, takashi kitagawa, takanari hayama","acm sigmod record",1994
190642,"sequoia 2000 metadata schema for satellite images","jean t. anderson, michael stonebraker","acm sigmod record",1994
190644,"using metadata for the intelligent browsing of structured media objects","william i. grosky, farshad fotouhi, ishwar k. sethi, bogdan capatina","acm sigmod record",1994
190645,"metadata for integrating speech documents in a text retrieval system","ulrike glavitsch, peter sch&#228;uble, martin wechsler","acm sigmod record",1994
190646,"metadata for mixed-media access","francine chen, marti hearst, julian kupiec, jan pedersen, lynn wilcox","acm sigmod record",1994
190647,"loading databases using dataflow parallelism","tom barclay, robert barnes, jim gray, prakash sundaresan","acm sigmod record",1994
190648,"recent design trade-offs in sql3","nelson mattos, linda g. demichiel","acm sigmod record",1994
190649,"unix rdbms: the next generation what are the unix relational-database vendors doing to survive in the next generation of client/server environments","bill rosenblatt","acm sigmod record",1994
191844,"sleepers and workaholics: caching strategies in mobile environments","daniel barbar&#225;, tomasz imieli&#324;ski","international conference on management of data",1994
191845,"data replication for mobile computers","yixiu huang, prasad sistla, ouri wolfson","international conference on management of data",1994
191846,"energy efficient indexing on air","tomasz imielinski, s. viswanathan, b. r. badrinath","international conference on management of data",1994
191847,"sigmod challenges paper: database issues in telecommunications network management","ilsoo ahn","international conference on management of data",1994
191848,"asset: a system for supporting extended transactions","a. biliris, s. dar, n. gehani, h. v. jagadish, k. ramamritham","international conference on management of data",1994
191849,"aries/csa: a method for database recovery in client-server architectures","c. mohan, inderpal narang","international conference on management of data",1994
191850,"ensuring relaxed atomicity for flexible transactions in multidatabase systems","aidong zhang, marian nodine, bharat bhargava, omran bukhres","international conference on management of data",1994
271093,"virtual database technology","ashish gupta, venky harinarayan, anand rajaraman","acm sigmod record",1997
271089,"research issues in federated database systems: report of efdbs '97 workshop","s. conrad, b. eaglestone, w. hasselbring, m. roantree, m. sch&#246;hoff, m. str&#228;ssler, m. vermeer, f. saltor","acm sigmod record",1997
271095,"information systems research at george mason university","sushil jajodia, daniel barbar&#225;, alex brodsky, larry kerschberg, ami motro, edgar sibley, x. sean wang","acm sigmod record",1997
271094,"the five-minute rule ten years later, and other computer storage rules of thumb","jim gray, goetz graefe","acm sigmod record",1997
271083,"extracting entity profiles from semistructured information spaces","robert a. nado, scott b. huffman","acm sigmod record",1997
271082,"integrating dynamically-fetched external information into a dbms for semistructured data","jason mchugh, jennifer widom","acm sigmod record",1997
271087,"workshop on workflow management in scientific and engineering applications-report","r. mcclatchey, g. vossen","acm sigmod record",1997
271084,"inferring structure in semistructured data","svetlozer nestorov, serge abiteboul, rajeev motwani","acm sigmod record",1997
271077,"management of semistructured data","dan suciu","acm sigmod record",1997
262771,"research in databases and data-intensive applications: computer science dept. and fiz, university of karlsruhe","brigitta k&#246;nig-ries, peter c. lockermann","acm sigmod record",1997
271080,"semistructured and structured data in the web: going back and forth","paolo atzeni, giansalvatore mecca, paolo merialdo","acm sigmod record",1997
271078,"wrapper generation for semi-structured internet sources","naveen ashish, craig a. knoblock","acm sigmod record",1997
262768,"database systems-breaking out of the box","avi silberschatz, stan zdonik","acm sigmod record",1997
262767,"asserting beliefs in mls relational models","nenad a. jukic, susan v. vrbsky","acm sigmod record",1997
262770,"lore: a database management system for semistructured data","jason mchugh, serge abiteboul, roy goldman, dallas quass, jennifer widom","acm sigmod record",1997
262769,"report on dart '96: databases: active and real-time (concepts meet practice)","krithi ramamritham, nandit soparkar","acm sigmod record",1997
273270,"where will object technology drive data administration?","arnon rosenthal","acm sigmod record",1998
273271,"repositories and object oriented databases","philip a. bernstein","acm sigmod record",1998
273273,"towards on-line analytical mining in large databases","jiawei han","acm sigmod record",1998
274461,"intelligent access to heterogeneous information sources: report on the 4th workshop on knowledge representation meets databases","franz baader, manfred a. jeusfeld, werner nutt","acm sigmod record",1997
273258,"an extensible notation for spatiotemporal index queries","vassilis j. tsotras, christian s. jensen, richard thomas snodgrass","acm sigmod record",1998
273264,"t2: a customizable parallel database for multi-dimensional data","chialin chang, anurag acharya, alan sussman, joel saltz","acm sigmod record",1998
273265,"workflow history management","pinar koksal, sena nural arpinar, asuman dogac","acm sigmod record",1998
273267,"towards a richer web object model","frank manola","acm sigmod record",1998
273253,"materialized views and data warehouses","nick roussopoulos","acm sigmod record",1998
273254,"applications of java programming language to database management","bradley f. burton, victor w. marek","acm sigmod record",1998
273255,"unbundling active functionality","stella gatziu, arne koschel, g&#252;nter von b&#252;ltzingsloewen, hans fritschi","acm sigmod record",1998
273257,"mining fuzzy association rules in databases","chan man kuok, ada fu, man hon wong","acm sigmod record",1998
271096,"the database and information system research group at the university of ulm","peter dadam, wolfgang klas","acm sigmod record",1997
273247,"workshop report on experiences using object data management in the real-world","akmal b. chaudhri","acm sigmod record",1998
273249,"report on the second ieee metadata conference (metadata '97)","ron musick, chris miller","acm sigmod record",1998
273251,"predator: a resource for database research","praveen seshadri","acm sigmod record",1998
276321,"your mediators need data conversion!","sophie cluet, claude delobel, j&#233;r&#466;me sim&#233;on, katarzyna smaga","international conference on management of data",1998
276320,"dimensionality reduction for similarity searching in dynamic databases","k. v. ravi kanth, divyakant agrawal, ambuj singh","international conference on management of data",1998
276319,"optimal multi-step k-nearest neighbor search","thomas seidl, hans-peter kriegel","international conference on management of data",1998
276318,"the pyramid-technique: towards breaking the curse of dimensionality","stefan berchtold, christian b&#246;hm, hans-peter kriegal","international conference on management of data",1998
276317,"cost-based query scrambling for initial delays","tolga urhan, michael j. franklin, laurent amsaleg","international conference on management of data",1998
276316,"interaction of query evaluation and buffer management for information retrieval","bj&#246;rn t. j&#243;nsson, michael j. franklin, divesh srivastava","international conference on management of data",1998
276315,"efficient mid-query re-optimization of sub-optimal query execution plans","navin kabra, david j. dewitt","international conference on management of data",1998
276314,"automatic subspace clustering of high dimensional data for data mining applications","rakesh agrawal, johannes gehrke, dimitrios gunopulos, prabhakar raghavan","international conference on management of data",1998
276313,"efficiently mining long patterns from databases","roberto j. bayardo, jr.","international conference on management of data",1998
276312,"cure: an efficient clustering algorithm for large databases","sudipto guha, rajeev rastogi, kyuseok shim","international conference on management of data",1998
276311,"changing the rules: transformations for rule-based optimizers","mitch cherniack, stan zdonik","international conference on management of data",1998
276310,"query unnesting in object-oriented databases","leonidas fegaras","international conference on management of data",1998
276309,"reusing invariants: a new strategy for correlated queries","jun rao, kenneth a. ross","international conference on management of data",1998
276308,"parallel mining algorithms for generalized association rules with classification hierarchy","takahiko shintani, masaru kitsuregawa","international conference on management of data",1998
276307,"exploratory mining and pruning optimizations of constrained associations rules","raymond t. ng, laks v. s. lakshmanan, jiawei han, alex pang","international conference on management of data",1998
276306,"query flocks: a generalization of association-rule mining","dick tsur, jeffrey d. ullman, serge abiteboul, chris clifton, rajeev motwani, svetlozar nestorov, arnon rosenthal","international conference on management of data",1998
276336,"bitmap index design and evaluation","chee-yong chan, yannis e. ioannidis","international conference on management of data",1998
276337,"autoadmin what-if index analysis utility","surajit chaudhuri, vivek narasayya","international conference on management of data",1998
276334,"new sampling-based summary statistics for improving approximate query answers","phillip b. gibbons, yossi matias","international conference on management of data",1998
276335,"integrating association rule mining with relational database systems: alternatives and implications","sunita sarawagi, shiby thomas, rakesh agrawal","international conference on management of data",1998
276332,"enhanced hypertext categorization using hyperlinks","soumen chakrabarti, byron dom, piotr indyk","international conference on management of data",1998
276333,"cost-based optimization of decision support queries using transient-views","subbu n. subramanian, shivakumar venkataraman","international conference on management of data",1998
276330,"nodose-a tool for semi-automatically extracting structured and semistructured data from text documents","brad adelberg","international conference on management of data",1998
276331,"extracting schema from semistructured data","svetlozar nestorov, serge abiteboul, rajeev motwani","international conference on management of data",1998
276328,"caching multidimensional queries using chunks","prasad m. deshpande, karthikeyan ramasamy, amit shukla, jeffrey f. naughton","international conference on management of data",1998
276329,"simultaneous optimization and evaluation of multiple dimensional queries","yihong zhao, prasad m. deshpande, jeffrey f. naughton, amit shukla","international conference on management of data",1998
276326,"incremental distance join algorithms for spatial databases","g&#237;sli r. hjaltason, hanan samet","international conference on management of data",1998
276327,"an alternative storage organization for rolap aggregate views based on cubetrees","yannis kotidis, nick roussopoulos","international conference on management of data",1998
276324,"the dedale system for complex spatial queries","st&#233;phane grumbach, philippe rigaux, luc segoufin","international conference on management of data",1998
276325,"similarity query processing using disk arrays","apostolos n. papadopoulos, yannis manolopoulos","international conference on management of data",1998
276322,"using schematically heterogeneous structures","re&#233;e j. miller","international conference on management of data",1998
276323,"integration of heterogeneous databases without common domains using queries based on textual similarity","william w. cohen","international conference on management of data",1998
253304,"a framework for implementing hypothetical queries","timothy griffin, richard hull","international conference on management of data",1997
253302,"on saying enough already! in sql","michael j. carey, donald kossmann","international conference on management of data",1997
253325,"dynamic itemset counting and implication rules for market basket data","sergey brin, rajeev motwani, jeffrey d. ullman, shalom tsur","international conference on management of data",1997
253322,"high-performance sorting on networks of workstations","andrea c. arpaci-dusseau, remzi h. arpaci-dusseau, david e. culler, joseph m. hellerstein, david a. patterson","international conference on management of data",1997
253330,"scalable parallel data mining for association rules","eui-hong han, george karypis, vipin kumar","international conference on management of data",1997
253327,"beyond market baskets: generalizing association rules to correlations","sergey brin, rajeev motwani, craig silverstein","international conference on management of data",1997
253335,"devise: integrated querying and visual exploration of large datasets","m. livny, r. ramakrishnan, k. beyer, g. chen, d. donjerkovic, s. lawande, j. myllymaki, k. wenger","international conference on management of data",1997
253332,"efficiently supporting ad hoc queries in large datasets of time sequences","flip korn, h. v. jagadish, christos faloutsos","international conference on management of data",1997
253283,"the bucky object-relational benchmark","michael j. carey, david j. dewitt, jeffrey f. naughton, mohammad asgarian, paul brown, johannes e. gehrke, dhaval n. shah","international conference on management of data",1997
253280,"database performance in the real world: tpc-d and sap r/3","joachen doppelhammer, thomas h&#246;ppler, alfons kemper, donald kossmann","international conference on management of data",1997
253288,"an array-based algorithm for simultaneous multidimensional aggregates","yihong zhao, prasad m. deshpande, jeffrey f. naughton","international conference on management of data",1997
253287,"the strip rule system for efficiently maintaining derived data","brad adelberg, hector garcia-molina, jennifer widom","international conference on management of data",1997
253293,"balancing push and pull for data broadcast","swarup acharya, michael franklin, stanley zdonik","international conference on management of data",1997
253291,"online aggregation","joseph m. hellerstein, peter j. haas, helen j. wang","international conference on management of data",1997
253299,"starts: stanford proposal for internet meta-searching","luis gravano, chen-chuan k. chang, h&#233;ctor garc&#237;a-molina, andreas paepcke","international conference on management of data",1997
253294,"infosleuth: agent-based semantic integration of information in open and dynamic environments","r. j. bayardo, jr., w. bohrer, r. brice, a. cichocki, j. fowler, a. helal, v. kashyap, t. ksiezyk, g. martin, m. nodine, m. rashid, m. rusinkiewicz, r. shea, c. unnikrishnan, a. unruh, d. woelk","international conference on management of data",1997
253353,"supporting multiple view maintenance policies","latha s. colby, akira kawaguchi, daniel f. lieuwen, inderpal singh mumick, kenneth a. ross","international conference on management of data",1997
253355,"efficient view maintenance at data warehouses","d. agrawal, a. el abbadi, a. singh, t. yurek","international conference on management of data",1997
253357,"eliminating costly redundant computations from sql trigger executions","fran&#231;ois llirbat, fran&#231;oise fabret, eric simon","international conference on management of data",1997
253359,"temporal aggregation in active database rules","iakovos motakis, carlo zaniolo","international conference on management of data",1997
253361,"association rules over interval data","r. j. miller, y. yang","international conference on management of data",1997
253362,"secure transaction processing in firm real-time database systems","binto george, jayant haritsa","international conference on management of data",1997
253364,"a unified framework for enforcing multiple access control policies","sushil jajodia, pierangela samarati, v. s. subrahmanian, eliza bertino","international conference on management of data",1997
253366,"revisiting commit processing in distributed database systems","ramesh gupta, jayant haritsa, krithi ramamritham","international conference on management of data",1997
253338,"partitioned garbage collection of a large object store","umesh maheshwari, barbara liskov","international conference on management of data",1997
253340,"size separation spatial join","nick koudas, kenneth c. sevcik","international conference on management of data",1997
253342,"building a scaleable geo-spatial dbms: technology, implementation, and evaluation","jignesh patel, jiebing yu, navin kabra, kristin tufte, biswadeep nag, josef burger, nancy hall, karthikeyan ramasamy, roger lueder, curt ellmann, jim kupsch, shelly guo, johan larson, david de witt, jeffrey naughton","international conference on management of data",1997
253344,"a toolkit for negotiation support interfaces to multi-dimensional data","michael gebhardt, matthias jarke, stephan jacobs","international conference on management of data",1997
253345,"distance-based indexing for high-dimensional metric spaces","tolga bozkaya, meral ozsoyoglu","international conference on management of data",1997
253347,"the sr-tree: an index structure for high-dimensional nearest neighbor queries","norio katayama, shin'ichi satoh","international conference on management of data",1997
253349,"wave-indices: indexing evolving databases","narayanan shivakumar, h&#233;ctor garc&#237;a-molina","international conference on management of data",1997
253352,"on-line warehouse view maintenance","dallan quass, jennifer widom","international conference on management of data",1997
253395,"template-based wrappers in the tsimmis system","joachim hammer, h&#233;ctor garc&#237;a-molina, svetlozar nestorov, ramana yerneni, marcus breunig, vasilis vassalos","international conference on management of data",1997
253393,"mdm: a multiple-data model tool for the management of heterogeneous database schemes","paolo atzeni, riccardo torlone","international conference on management of data",1997
253389,"the context interchange mediator prototype","s. bressan, c. h. goh, k. fynn, m. jakobisiak, k. hussein, h. kon, t. lee, s. madnick, t. pena, j. qu, a. shum, m. siegel","international conference on management of data",1997
253384,"semcog: an object-based image retrieval system and its visual query interface","wen-syan li, k. sel&#231;uk candan, kyoji hirata, yoshinori hara","international conference on management of data",1997
253402,"the distributed information search component (disco) and the world wide web","anthony tomasic, r&#233;my amouroux, philippe bonnet, olga kapitskaia, hubert naacke, louiqa raschid","international conference on management of data",1997
253401,"the infosleuth project","r. j. bayardo, jr., w. bohrer, r. brice, a. cichocki, j. fowler, a. halal, v. kashyap, t. ksiezyk, g. martin, m. nodine, m. rashid, m. rusinkiewicz, r. shea, c. unnikrishnan, a. unruh, d. woelk","international conference on management of data",1997
253400,"infomaster: an information integration system","michael r. genesereth, arthur m. keller, oliver m. duschka","international conference on management of data",1997
253397,"languages for multi-database interoperability","fr&#233;d&#233;ric gingras, laks v. s. lakshmanan, iyer n. subramanian, despina papoulis, nematollaah shiri","international conference on management of data",1997
253373,"data warehousing and olap for decision support","surajit chaudhuri, umeshwar dayal","international conference on management of data",1997
253372,"databases on the web: technologies for federation architectures and case studies","ralf kramer","international conference on management of data",1997
253370,"object-relational database systems (tutorial): principles, products and challenges","michael j. carey, nelson m. mattos, anil k. nori","international conference on management of data",1997
253368,"lessons from wall street: case studies in configuration, tuning, and distribution","dennis shasha","international conference on management of data",1997
253379,"devise (demo abstract): integrated querying and visual exploration of large datasets","m. livny, r. ramakrishnan, k. beyer, g. chen, d. donjerkovic, s. lawande, j. myllymaki, k. wenger","international conference on management of data",1997
253377,"picture programming project","nita goyal, charles hoch, ravi krishnamurthy, brian meckler, michael suchow, moshe zloof","international conference on management of data",1997
253376,"delaunay: a database visualization system","isabel f. cruz, m. averbuch, wendy t. lucas, melissa radzyminski, kirby zhang","international conference on management of data",1997
253374,"query optimization at the crossroads","surajit chaudhuri","international conference on management of data",1997
261126,"disjunctive datalog","thomas eiter, georg gottlob, heikki mannila","acm transactions on database systems (tods)",1997
261131,"probview: a flexible probabilistic database system","laks v. s. lakshmanan, nicola leone, robert ross, v. s. subrahmanian","acm transactions on database systems (tods)",1997
253415,"zoo: a desktop experiment management environment","yannis e. ioannidis, miron livny, anastassia ailamaki, anand narayanan, andrew therber","international conference on management of data",1997
261125,"transactional client-server cache consistency: alternatives and performance","michael j. franklin, michael j. carey, miron livny","acm transactions on database systems (tods)",1997
262765,"ogdi: toward interoperability among geospatial databases","gilles cl&#233;ment, christian larouche, denis gouin, paul morin, henry kucera","acm sigmod record",1997
262766,"an extended entity-relationship model for geographic applications","thanasis hadzilacos, nectaria tryfona","acm sigmod record",1997
262763,"a query language for a web-site management system","mary fernandez, daniela florescu, alon levy, dan suciu","acm sigmod record",1997
262764,"quasi-cubes: exploiting approximations in multidimensional databases","daniel barbar&#225;, mark sullivan","acm sigmod record",1997
253405,"the whips prototype for data warehouse creation and maintenance","wilburt j. labio, yue zhuge, janet l. wiener, himanshu gupta, h&#233;ctor garc&#237;a-molina, jennifer widom","international conference on management of data",1997
253406,"structural matching and discovery in document databases","jason tsong-li wang, dennis shasha, george j. s. chang, liam relihan, kaizhong zhang, girish patel","international conference on management of data",1997
253403,"strudel: a web site management system","mary fernandez, daniela florescu, jaewoo kang, alon levy, dan suciu","international conference on management of data",1997
253404,"geominer: a system prototype for spatial data mining","jaiwei han, krzysztof koperski, nebojsa stefanovic","international conference on management of data",1997
253409,"sentinel: an object-oriented dbms with event-based rules","s. chakravarthy","international conference on management of data",1997
253411,"the mentor workbench for enterprise-wide workflow management","dirk wodtke, jeanine weissenfels, gerhard weikum, angelika kotz dittrich, peter muth","international conference on management of data",1997
253407,"s3: similarity search in cad database systems","stefan berchtold, hans-peter kriegel","international conference on management of data",1997
