cluster_id,Title,Authors,Venue,Year,Citations,Source
1811992,"STARTS: Stanford proposal for Internet meta-searching","luis gravano, chen-chuan k chang, hctor garcآ­a-molina, andreas paepcke",SIGMOD Record,1997,220.0,GoogleScholar
1811993,"Minimal probing: supporting expensive predicates for top-k queries","kevin chen-chuan chang, seung-won hwang",SIGMOD,2002,342.0,GoogleScholar
1811994,"RankSQL: query algebra and optimization for relational top-k queries","chengkai li, kevin chen-chuan chang, ihab f. ilyas, sumin song",SIGMOD,2005,151.75,GoogleScholar
1811995,"Tedas: A twitter-based event detection and analysis system","rui li, kin hou lei, ravi khadiwala, kevin chen-chuan chang",ICDE,2012,158.33333333333334,GoogleScholar
1811996,"Understanding web query interfaces: Best-effort parsing with hidden syntax","zhen zhang, bin he, kevin chen-chuan chang",SIGMOD,2004,124.75,GoogleScholar
1811997,"Toward Large Scale Integration: Building a MetaQuerier over Databases on the Web.","kevin chen-chuan chang, bin he, zhen zhang",CIDR,2005,130.0,GoogleScholar
1811998,"PEBL: Web page classification without negative examples","hwanjo yu, jiawei han, kc-c chang",IEEE TKDE,2004,260.0,GoogleScholar
1811999,"EntityRank: searching entities directly and holistically","tao cheng, xifeng yan, kevin chen-chuan chang",VLDB,2007,129.5,GoogleScholar
1812000,"Automatic complex schema matching across Web query interfaces: A correlation mining approach","bin he, kevin chen-chuan chang",TODS,2006,65.5,GoogleScholar
1812001,"Boolean query mapping across heterogeneous information sources","kevin chen-chuan chang, hector garcia-molina, andreas paepcke",IEEE TKDE,1996,65.0,GoogleScholar
1812002,"Mind your vocabulary: Query mapping across heterogeneous information sources","chen-chuan k chang, hector garcia-molina",SIGMOD Record,1999,51.33333333333334,GoogleScholar
1812003,"Probabilistic top-k and ranking-aggregate queries","mohamed a. soliman, ihab f. ilyas, kevin chen-chuan chang",TODS,2008,44.33333333333334,GoogleScholar
1812004,"Supporting ad-hoc ranking aggregates","chengkai li, kevin chen-chuan chang, ihab f. ilyas",SIGMOD,2006,41.25,GoogleScholar
1812005,"Progressive and selective merge: computing top-k with ad-hoc ranking functions","dong xin, jiawei han, kevin c chang",SIGMOD,2007,81.0,GoogleScholar
1812006,"Light-weight domain-based form assistant: querying web databases on the fly","zhen zhang, bin he, kevin chen-chuan chang",VLDB,2005,30.66666666666667,GoogleScholar
1812007,"Multiple location profiling for users and relationships from social network and content","rui li, shengjie wang, kevin chen-chuan chang",VLDB,2012,18.25,GoogleScholar
1812008,"Boolean+ ranking: querying a database by k-constrained optimization","zhen zhang, seung-won hwang, kevin chen-chuan chang, min wang, christian a lang, yuan-chi chang",SIGMOD,2006,54.0,GoogleScholar
1812009,"Context-aware wrapping: synchronized data extraction","shui-lung chuang, kevin chen-chuan chang, chengxiang zhai",VLDB,2007,35.0,GoogleScholar
1812010,"Supporting ranking and clustering as generalized order-by and group-by","chengkai li, min wang, lipyeow lim, haixun wang, kevin chen-chuan chang",SIGMOD,2007,47.0,GoogleScholar
1812011,"Clustering structured web sources: A schema-based; model-differentiation approach","bin he, tao tao, kevin chen-chuan chang",EDBT,2004,47.0,GoogleScholar
1812012,"Accessing the web: from search to integration","kevin chen-chuan chang, junghoo cho",SIGMOD,2006,26.5,GoogleScholar
1812013,"Metaquerier: querying structured web sources on-the-fly","bin he, zhen zhang, kevin chen-chuan chang",SIGMOD,2005,27.5,GoogleScholar
1812014,"A holistic paradigm for large scale schema matching","bin he, kevin chen-chuan chang",SIGMOD Record,2004,16.0,GoogleScholar
1812015,"Knocking the door to the deep web: Integrating web query interfaces","bin he, zhen zhang, kevin chen-chuan chang",SIGMOD,2004,24.5,GoogleScholar
1812016,"Supporting entity search: a large-scale prototype search engine","tao cheng, xifeng yan, kevin chen-chuan chang",SIGMOD,2007,17.5,GoogleScholar
1812017,"Optimizing top-k queries for middleware access: A unified cost-based approach","seung-won hwang, kevin chen-chuan chang",TODS,2007,38.0,GoogleScholar
1812018,"Approximate query mapping: Accounting for translation closeness","kevin chen-chuan chang, hctor garcآ­a-molina",VLDB Journal,2001,23.0,GoogleScholar
1812019,"Towards social data platform: Automatic topic-focused monitor for twitter stream","rui li, shengjie wang, kevin chen-chuan chang",VLDB,2013,15.75,GoogleScholar
1812021,"RankSQL: supporting ranking queries in relational database management systems","chengkai li, mohamed a soliman, kevin chen-chuan chang, ihab f ilyas",VLDB,2005,11.666666666666664,GoogleScholar
1812022,"Probe minimization by schedule optimization: Supporting top-k queries with expensive predicates","seung-won hwang, kevin chen-chuan chang",IEEE TKDE,2007,26.0,GoogleScholar
1812023,"Optimizing access cost for top-k queries over Web sources: A unified cost-based approach","seung-won hwang, kc-c chang",ICDE,2005,26.0,GoogleScholar
1812024,"URank: formulation and efficient evaluation of top-k queries in uncertain databases","mohamed a. soliman, ihab f. ilyas, kevin chen-chuan chang",SIGMOD,2007,12.5,GoogleScholar
1812025,"Rankfp: A framework for supporting rank formulation and processing","hwanjo yu, seung-won hwang, kc-c chang",ICDE,2005,24.0,GoogleScholar
1812026,"Incremental and accuracy-aware personalized pagerank through scheduled approximation","fanwei zhu, yuan fang, kevin chen-chuan chang, jing ying",VLDB,2013,10.0,GoogleScholar
1812028,"Beyond pages: supporting efficient; scalable entity search with dual-inversion index","tao cheng, kevin chen-chuan chang",EDBT,2010,20.0,GoogleScholar
1812029,"Semantic proximity search on graphs with metagraph-based learning","yuan fang, wenqing lin, vincent w zheng, min wu, kevin chen-chuan chang, xiao-li li",ICDE,2016,12.333333333333336,GoogleScholar
1812031,"Towards building a metaquerier: Extracting and matching web query interfaces","bin he, zhen zhang, kc-c chang",ICDE,2005,9.666666666666666,GoogleScholar
1812032,"Privacy Risk in Anonymized Heterogeneous Information Networks.","aston zhang, xing xie, kevin chen-chuan chang, carl a gunter, jiawei han, xiaofeng wang",EDBT,2014,14.0,GoogleScholar
1812033,"RoundTripRank: Graph-based proximity with importance and specificity?","yuan fang, kevin chen-chuan chang, hady wirawan lauw",ICDE,2013,7.333333333333332,GoogleScholar
1812034,"Collaborative wrapping: A turbo framework for web data extraction","shui-lung chuang, kevin chen-chuan chang, chengxiang zhai",ICDE,2007,6.333333333333332,GoogleScholar
1812035,"Trustworthy keyword search for compliance storage","soumyadeb mitra, marianne winslett, windsor w hsu, kevin chen-chuan chang",VLDB Journal,2008,4.0,GoogleScholar
1812036,"Dewex: an exploration facility for enabling the Deep Web integration","govind kabra, zhen zhang, kevin chen-chuan chang",ICDE,2007,6.0,GoogleScholar
1812037,"DataSpread: Unifying databases and spreadsheets","mangesh bendre, bofan sun, ding zhang, xinyan zhou, kevin chen-chuan chang, aditya parameswaran",VLDB,2015,4.5,GoogleScholar
1812038,"DoCQS: a prototype system for supporting data-oriented content query","mianwei zhou, tao cheng, kevin chen-chuan chang",SIGMOD,2010,3.0,GoogleScholar
1812039,"Learning to rank from distant supervision: Exploiting noisy redundancy for relational entity search","mianwei zhou, hongning wang, kevin chen-chuan chang",ICDE,2013,2.333333333333333,GoogleScholar
1812040,"Enabling Ad-hoc Ranking for Data Retrieval.","hwanjo yu, seung-won hwang, kevin chen-chuan chang",ICDE,2005,5.0,GoogleScholar
1812041,"From community detection to community profiling","hongyun cai, vincent w zheng, fanwei zhu, kevin chen-chuan chang, zi huang",VLDB,2017,3.0,GoogleScholar
1812042,"Learning to query: Focused web page harvesting for entity aspects","yuan fang, vincent w zheng, kevin chen-chuan chang",ICDE,2016,1.0,GoogleScholar
1812043,"Scheduled approximation for Personalized PageRank with Utility-based Hub Selection","fanwei zhu, yuan fang, kevin chen-chuan chang, jing ying",VLDB Journal,2015,0.6666666666666666,GoogleScholar
1812044,"A holistic paradigm for schema matching","bin he, kevin chen-chuan chang",SIGMOD Record,2004,9.0,GoogleScholar
1812045,"Sociallens: Searching and browsing communities by content and interaction","hongyun cai, vincent w zheng, penghe chen, fanwei zhu, kevin chen-chuan chang, zi huang",ICDE,2017,1.0,GoogleScholar
1812046,"AIDE: ad-hoc intents detection engine over query logs","yunliang jiang, hui-ting yang, kevin chen-chuan chang, yi-shin chen",SIGMOD,2009,0.25,GoogleScholar
1812050,"Database research at the University of Illinois at Urbana-Champaign","marianne winslett, k chang, a doan, jiawei han, chengxiang zhai, yuanyuan zhou",SIGMOD Record,2002,0.0,GoogleScholar
1812051,"Counting and sampling triangles from a graph stream","a. pavan, kanat tangwongsan, srikanta tirthapura, kun-lung wu",VLDB,2013,44.25,GoogleScholar
1812053,"Exponentially decayed aggregates on data streams","graham cormode, flip korn, srikanta tirthapura",ICDE,2008,35.0,GoogleScholar
1812054,"Range-Efficient Computation of Fپ over Massive Data Streams","a pavan, srikanta tirthapura",ICDE,2005,24.0,GoogleScholar
1812055,"Optimality of Clustering Properties of Space-Filling Curves","pan xu, srikanta tirthapura",TODS,2014,7.0,GoogleScholar
1812057,"Dense subgraph maintenance under streaming edge weight updates for real-time story identification","albert angel, nick koudas, nikos sarkas, divesh srivastava, michael svendsen, srikanta tirthapura",VLDB Journal,2014,13.0,GoogleScholar
1812058,"Mining maximal cliques from an uncertain graph","arko provo mukherjee, pan xu, srikanta tirthapura",ICDE,2015,6.666666666666668,GoogleScholar
1812060,"A simple message-optimal algorithm for random sampling from a distributed stream","yung-yu chung, srikanta tirthapura, david p. woodruff",IEEE TKDE,2016,1.3333333333333333,GoogleScholar
1812061,"Streaming k-Means Clustering with Fast Queries","yu zhang, kanat tangwongsan, srikanta tirthapura",ICDE,2017,0.6666666666666666,GoogleScholar
1812062,"Enumeration of maximal cliques from an uncertain graph","arko provo mukherjee, pan xu, srikanta tirthapura",IEEE TKDE,2017,1.0,GoogleScholar
1812063,"Estimating quantiles from the union of historical and streaming data","sneha aman singh, divesh srivastava, srikanta tirthapura",VLDB,2016,1.0,GoogleScholar
1812064,"Grail: Scalable reachability index for large graphs","hilmi yildirim, vineet chaoji, mohammed j zaki",VLDB,2010,76.5,GoogleScholar
1812066,"GRAIL: a scalable index for reachability queries in very large graphs","hilmi yآ±ldآ±rآ±m, vineet chaoji, mohammed j zaki",VLDB Journal,2012,20.0,GoogleScholar
1812068,"Machine learning in the real world","vineet chaoji, rajeev rastogi, gourav roy",VLDB,2016,3.0,GoogleScholar
1812070,"K-core decomposition of large networks on a single PC","wissam khaouid, marina barsky, venkatesh srinivasan, alex thomo",VLDB,2015,15.0,GoogleScholar
1812071,"Computing k-regret minimizing sets","sean chester, alex thomo, s venkatesh, sue whitesides",VLDB,2014,12.5,GoogleScholar
1812072,"Efficient computation of feedback arc set at web-scale","michael simpson, venkatesh srinivasan, alex thomo",VLDB,2016,4.25,GoogleScholar
1812074,"Clearing contamination in large networks","michael simpson, venkatesh srinivasan, alex thomo",IEEE TKDE,2016,3.333333333333333,GoogleScholar
1812075,"Conflict-aware weighted bipartite b-matching and its application to e-commerce","cheng chen, lan zheng, venkatesh srinivasan, alex thomo, kui wu, anthony sukow",IEEE TKDE,2016,4.0,GoogleScholar
1812076,"Exchange; integration; and consistency of data: report on the ARISE/NISR workshop","leopoldo bertossi, jan chomicki, parke godfrey, phokion g kolaitis, alex thomo, calisto zuzarte",SIGMOD Record,2005,8.0,GoogleScholar
1812077,"Fuzzy joins in mapreduce: an experimental study","ben kimmett, venkatesh srinivasan, alex thomo",VLDB,2015,1.0,GoogleScholar
1812078,"Jaql: A scripting language for large scale semistructured data analysis","kevin s beyer, vuk ercegovac, rainer gemulla, andrey balmin, mohamed eltabakh, carl-christian kanne",VLDB,2011,221.0,GoogleScholar
1812079,"CoHadoop: flexible data placement and its exploitation in Hadoop","mohamed y eltabakh, yuanyuan tian, fatma zcan, rainer gemulla, aljoscha krettek, john mcpherson",VLDB,2011,216.0,GoogleScholar
1812080,"Ricardo: integrating R and Hadoop","sudipto das, yannis sismanis, kevin s beyer, rainer gemulla, peter j haas, john mcpherson",SIGMOD,2010,197.0,GoogleScholar
1812081,"On synopses for distinct-value estimation under multiset operations","kevin s. beyer, peter j. haas, berthold reinwald, yannis sismanis, rainer gemulla",SIGMOD,2007,71.75,GoogleScholar
1812083,"Mind the gap: Large-scale frequent sequence mining","iris miliaraki, klaus berberich, rainer gemulla, spyros zoupanos",SIGMOD,2013,28.0,GoogleScholar
1812084,"A dip in the reservoir: Maintaining sample synopses of evolving datasets","rainer gemulla, wolfgang lehner, peter j haas",VLDB,2006,17.666666666666668,GoogleScholar
1812085,"Sampling time-based sliding windows in bounded space","rainer gemulla, wolfgang lehner",SIGMOD,2008,18.75,GoogleScholar
1812086,"Memory-efficient frequent-itemset mining","benjamin schlegel, rainer gemulla, wolfgang lehner",EDBT,2011,20.5,GoogleScholar
1812088,"Low-latency handshake join","pratanu roy, jens teubner, rainer gemulla",VLDB,2014,25.0,GoogleScholar
1812089,"A distributed algorithm for large-scale generalized matching","faraz makari manshadi, baruch awerbuch, rainer gemulla, rohit khandekar, julin mestre, mauro sozio",VLDB,2013,12.75,GoogleScholar
1812090,"Maintaining bounded-size sample synopses of evolving datasets","rainer gemulla, wolfgang lehner, peter j haas",VLDB Journal,2008,10.0,GoogleScholar
1812091,"LEMP: Fast Retrieval of Large Entries in a Matrix Product","christina teflioudi, rainer gemulla, olga mykytiuk",SIGMOD,2015,9.75,GoogleScholar
1812092,"Derby/s: a DBMS for sample-based query answering","anja klein, rainer gemulla, philipp rsch, wolfgang lehner",SIGMOD,2006,9.5,GoogleScholar
1812093,"Deferred maintenance of disk-based random samples","rainer gemulla, wolfgang lehner",EDBT,2006,7.0,GoogleScholar
1812094,"Lash: Large-scale sequence mining with hierarchies","kaustubh beedkar, rainer gemulla",SIGMOD,2015,7.0,GoogleScholar
1812096,"Designing random sample synopses with outliers","philipp rsch, rainer gemulla, wolfgang lehner",ICDE,2008,5.0,GoogleScholar
1812097,"Closing the gap: Sequence mining at scale","kaustubh beedkar, klaus berberich, rainer gemulla, iris miliaraki",TODS,2015,3.0,GoogleScholar
1812098,"Exact and Approximate Maximum Inner Product Search with LEMP","christina teflioudi, rainer gemulla",TODS,2017,4.0,GoogleScholar
1812099,"Non-uniformity issues and workarounds in bounded-size sampling","rainer gemulla, peter j haas, wolfgang lehner",VLDB Journal,2013,1.3333333333333333,GoogleScholar
1812100,"DESQ: Frequent sequence mining with subsequence constraints","kaustubh beedkar, rainer gemulla",CIKM,2016,2.0,GoogleScholar
1812102,"Sagas","hector garcia-molina, kenneth salem",SIGMOD Record,1987,1489.0,GoogleScholar
1812103,"Main memory database systems: An overview","hector garcia-molina, kenneth salem",IEEE TKDE,1992,698.0,GoogleScholar
1812104,"Automatic virtual machine configuration for database workloads","ahmed a soror, umar farooq minhas, ashraf aboulnaga, kenneth salem, peter kokosielis, sunil kamath",TODS,2010,220.0,GoogleScholar
1812105,"Lazy database replication with snapshot isolation","khuzaima daudjee, kenneth salem",VLDB,2006,70.66666666666667,GoogleScholar
1812106,"How to roll a join: Asynchronous incremental view maintenance","kenneth salem, kevin beyer, bruce lindsay, roberta cochrane",SIGMOD Record,2000,60.75,GoogleScholar
1812107,"Altruistic locking","kenneth salem, hector garcia-molina, jeannie shands",TODS,1994,64.5,GoogleScholar
1812108,"System M: A transaction processing testbed for memory resident data","kenneth salem, hector garcia-molina",IEEE TKDE,1990,41.333333333333336,GoogleScholar
1812109,"Remusdb: Transparent high availability for database systems","umar farooq minhas, shriram rajagopalan, brendan cully, ashraf aboulnaga, kenneth salem, andrew warfield",VLDB Journal,2013,72.0,GoogleScholar
1812110,"Query processing techniques for arrays","arunprasad p marathe, kenneth salem",VLDB Journal,2002,27.33333333333333,GoogleScholar
1812111,"Database systems on virtual machines: How much do you lose?","umar farooq minhas, jitendra yadav, ashraf aboulnaga, kenneth salem",Data Engineering Workshop; 2008. ICDEW 2008. IEEE 24th International Conference on,2008,44.0,GoogleScholar
1812112,"The presumed-either two-phase commit protocol","gopi k. attaluri, kenneth salem",IEEE TKDE,2002,18.666666666666668,GoogleScholar
1812113,"Optimization of query streams using semantic prefetching","ivan t. bowman, kenneth salem",TODS,2005,15.0,GoogleScholar
1812114,"Accordion: Elastic scalability for database systems supporting distributed transactions","marco serafini, essam mansour, ashraf aboulnaga, kenneth salem, taha rafiq, umar farooq minhas",VLDB,2014,29.0,GoogleScholar
1812116,"Query processing techniques for arrays","arunprasad p marathe, kenneth salem",SIGMOD Record,1999,28.0,GoogleScholar
1812117,"Workload-aware storage layout for database systems","oguzhan ozmen, kenneth salem, jiri schindler, steve daniel",SIGMOD,2010,14.0,GoogleScholar
1812118,"Storage workload estimation for database management systems","oguzhan ozmen, kenneth salem, mustafa uysal, m. hossein sheikh attar",SIGMOD,2007,13.25,GoogleScholar
1812119,"Hybrid storage management for database systems","xin liu, kenneth salem",VLDB,2013,12.0,GoogleScholar
1812121,"Virtualization and databases: state of the art and research challenges","ashraf aboulnaga, cristiana amza, kenneth salem",EDBT,2008,16.0,GoogleScholar
1812122,"NoSE: Schema design for NoSQL applications","michael joseph mior, kenneth salem, ashraf aboulnaga, rui liu",IEEE TKDE,2017,10.0,GoogleScholar
1812123,"Dax: a widely distributed multitenant storage service for dbms hosting","rui liu, ashraf aboulnaga, kenneth salem",VLDB,2013,10.0,GoogleScholar
1812124,"Semantic prefetching of correlated query sequences","ivan t. bowman, kenneth salem",ICDE,2007,5.0,GoogleScholar
1812125,"Inferring a serialization order for distributed transactions","khuzaima daudjee, kenneth salem",ICDE,2006,3.6666666666666665,GoogleScholar
1812126,"Psalm: Cardinality estimation in the presence of fine-grained access controls","huaxin zhang, ihab f ilyas, kenneth salem",ICDE,2009,5.0,GoogleScholar
1812131,"Impact of disk corruption on open-source DBMS","sriram subramanian, yupu zhang, rajiv vaidyanathan, haryadi s gunawi, andrea c arpaci-dusseau, remzi h arpaci-dusseau",ICDE,2010,23.0,GoogleScholar
1812132,"Mining fuzzy association rules in databases","chan man kuok, ada fu, man hon wong",SIGMOD Record,1998,368.0,GoogleScholar
1812133,"Efficient mining of association rules in distributed databases","david wai-lok cheung, vincent t. y. ng, ada wai-chee fu, yongjian fu",IEEE TKDE,1996,246.0,GoogleScholar
1812134,"Mining multiple-level association rules in large databases","jiawei han, yongjian fu",IEEE TKDE,1999,495.0,GoogleScholar
1812135,"K-isomorphism: privacy preserving network publication against structural attacks","james cheng, ada wai-chee fu, jia liu",SIGMOD,2010,160.6,GoogleScholar
1812136,"Minimality attack in privacy preserving data publishing","raymond chi-wing wong, ada wai-chee fu, ke wang, jian pei",VLDB,2007,279.0,GoogleScholar
1812137,"Haar Wavelets for Efficient Similarity Search of Time-Series: With and Without Time Warping","kin-pong chan, ada wai-chee fu, clement t. yu",IEEE TKDE,2003,160.25,GoogleScholar
1812138,"Scaling and time warping in time series querying","ada wai-chee fu, eamonn keogh, leo yung lau, chotirat ann ratanamahatana, raymond chi-wing wong",VLDB Journal,2008,216.0,GoogleScholar
1812139,"Enhanced nearest neighbour search on the R-tree","king lum cheung, ada wai-chee fu",SIGMOD Record,1998,117.2,GoogleScholar
1812140,"Mining frequent itemsets without support threshold: with and without item constraints","yin-ling cheung, ada wai-chee fu",IEEE TKDE,2004,98.25,GoogleScholar
1812141,"Dynamic vp-tree indexing for n-nearest neighbor search given pair-wise distances","ada wai-chee fu, polly mei-shuen chan, yin-ling cheung, yiu sang moon",VLDB Journal,2000,95.5,GoogleScholar
1812142,"Intelligent query answering by knowledge discovery techniques","jiawei han, yue huang, nick cercone, yongjian fu",IEEE TKDE,1996,133.0,GoogleScholar
1812143,"Anonymity for continuous data publishing","benjamin fung, ke wang, ada wai-chee fu, jian pei",EDBT,2008,125.0,GoogleScholar
1812144,"Efficient method for maximizing bichromatic reverse nearest neighbor","raymond chi-wing wong, m tamer zsu, philip s yu, ada wai-chee fu, lian liu",VLDB,2009,90.0,GoogleScholar
1812145,"Privacy preserving serial data publishing by role composition","yingyi bu, ada wai chee fu, raymond chi wing wong, lei chen, jiuyong li",VLDB,2008,81.0,GoogleScholar
1812146,"Computing compressed multidimensional skyline cubes efficiently","jian pei, ada wai-chee fu, xuemin lin, haixun wang",ICDE,2007,79.0,GoogleScholar
1812147,"Finding maximal cliques in massive networks by h*-graph","james cheng, yiping ke, ada wai-chee fu, jeffrey xu yu, linhong zhu",SIGMOD,2010,76.0,GoogleScholar
1812148,"Efficient skyline querying with variable user preferences on nominal attributes","raymond chi-wing wong, ada wai-chee fu, jian pei, yip sing ho, tai wong, yubao liu",VLDB,2008,70.0,GoogleScholar
1812149,"Collective spatial keyword queries: a distance owner-driven approach","cheng long, raymond chi-wing wong, ke wang, ada wai-chee fu",SIGMOD,2013,67.0,GoogleScholar
1812151,"Projective clustering by histograms","eric ka ka ng, aw-c fu, rc-w wong",IEEE TKDE,2005,65.0,GoogleScholar
1812153,"On efficient spatial matching","raymond chi-wing wong, yufei tao, ada wai-chee fu, xiaokui xiao",VLDB,2007,62.0,GoogleScholar
1812155,"Finding maximal cliques in massive networks","james cheng, yiping ke, ada wai-chee fu, jeffrey xu yu, linhong zhu",TODS,2011,58.0,GoogleScholar
1812156,"Anonymization by local recoding in data with attribute hierarchical taxonomies","jiuyong li, raymond chi-wing wong, ada wai-chee fu, jian pei",IEEE TKDE,2008,57.0,GoogleScholar
1812159,"Is-label: an independent-set based labeling scheme for point-to-point distance querying","ada wai-chee fu, huanhuan wu, james cheng, raymond chi-wing wong",VLDB,2013,40.0,GoogleScholar
1812160,"Efficiently answering top-k typicality queries on large databases","ming hua, jian pei, ada wc fu, xuemin lin, ho-fung leung",VLDB,2007,40.0,GoogleScholar
1812162,"Efficient simrank-based similarity join over large graphs","weiguo zheng, lei zou, yansong feng, lei chen, dongyan zhao",VLDB,2013,37.0,GoogleScholar
1812163,"GBLENDER: towards blending visual query formulation and query processing in graph databases","changjiu jin, sourav s bhowmick, xiaokui xiao, james cheng, byron choi",SIGMOD,2010,37.0,GoogleScholar
1812164,"Fast graph query processing with a low-cost index","james cheng, yiping ke, ada wai-chee fu, jeffrey xu yu",VLDB Journal,2011,35.0,GoogleScholar
1812165,"TF-Label: a topological-folding labeling scheme for reachability querying in a large graph","james cheng, silu huang, huanhuan wu, ada wai-chee fu",SIGMOD,2013,24.6,GoogleScholar
1812166,"A Transaction Replication Scheme for a Replicated Database with Node Autonomy","ada wai-chee fu, david wai-lok cheung",VLDB,1994,16.75,GoogleScholar
1812167,"Online skyline analysis with dynamic preferences on nominal attributes","raymond chi-wing wong, jian pei, ada wai-chee fu, ke wang",IEEE TKDE,2009,29.0,GoogleScholar
1812168,"Global privacy guarantee in serial data publishing","raymond chi-wing wong, ada wai-chee fu, jia liu, ke wang, yabo xu",ICDE,2010,28.0,GoogleScholar
1812169,"Mining fuzzy association rules in database","cm kouk, a fu, mh wong",SIGMOD Record,1998,335.0,GoogleScholar
1812170,"Top-k typicality queries and efficient query answering methods on large databases","ming hua, jian pei, ada wc fu, xuemin lin, ho-fung leung",VLDB Journal,2009,24.0,GoogleScholar
1812171,"Anonymization-based attacks in privacy-preserving data publishing","raymond chi-wing wong, ada wai-chee fu, ke wang, jian pei",TODS,2009,24.0,GoogleScholar
1812173,"Integration and efficient lookup of compressed xml accessibility maps","mingfei jiang, ada wai-chee fu",IEEE TKDE,2005,14.5,GoogleScholar
1812174,"Maximizing bichromatic reverse nearest neighbor for lp-norm in two-and three-dimensional spaces","raymond chi-wing wong, m tamer zsu, ada wai-chee fu, philip s yu, lian liu, yubao liu",VLDB Journal,2011,22.0,GoogleScholar
1812175,"Correlated pattern mining in quantitative databases","yiping ke, james cheng, wilfred ng",TODS,2008,13.2,GoogleScholar
1812176,"Join Index Hierarchy: An Indexing Structure for Efficient Navigation in Object-Oriented Databases","jiawen han, zhaohui xie, yongjian fu",IEEE TKDE,1999,13.0,GoogleScholar
1812177,"Hop doubling label indexing for point-to-point distance querying on scale-free networks","minhao jiang, ada wai-chee fu, raymond chi-wing wong, yanyan xu",VLDB,2014,20.0,GoogleScholar
1812178,"STAIRS: Towards efficient full-text filtering and dissemination in DHT environments","weixiong rao, lei chen, ada wai-chee fu",VLDB Journal,2011,19.0,GoogleScholar
1812179,"ff-anonymity: When quasi-identifiers are missing","ke wang, yabo xu, ada wc fu, raymond cw wong",ICDE,2009,19.0,GoogleScholar
1812180,"Exact top-k nearest keyword search in large networks","minhao jiang, ada wai-chee fu, raymond chi-wing wong",SIGMOD,2015,15.0,GoogleScholar
1812182,"Minimum Spanning Trees in Temporal Graphs","silu huang, ada wai-chee fu, ruifeng liu",SIGMOD,2015,7.2,GoogleScholar
1812183,"Diversified Top-k Subgraph Querying in a Large Graph","zhengwei yang, ada wai-chee fu, ruifeng liu",SIGMOD,2016,4.8,GoogleScholar
1812186,"Reads: A random walk approach for efficient and accurate dynamic simrank","minhao jiang, ada wai-chee fu, raymond chi-wing wong",VLDB,2017,3.0,GoogleScholar
1812187,"Jian Pei. 2008.Anonymization by Local Recoding in Data with Attribute Hierarchical Taxonomies","li jiuyong, rcw wong, awc fu",IEEE TKDE,*,2.0,GoogleScholar
1812189,"FF-Anonymity: When Quasi-Identifiers Are Missing","yabo xu, ke wang, ada wai-chee fu, raymond chi-wing wong",IEEE TKDE,2009,0.0,GoogleScholar
1812190,"1998 TKDE reviewers list","charles w anderson, ole jorgen anfindsen, jun-ichi aoe, elena baralis, roberto bayardo, piero bonatti",IEEE TKDE,1999,0.0,GoogleScholar
1812191,"Evaluating probabilistic queries over imprecise data","reynold cheng, dmitri v kalashnikov, sunil prabhakar",SIGMOD,2003,737.0,GoogleScholar
1812192,"Querying imprecise data in moving object environments","reynold cheng, dmitri v kalashnikov, sunil prabhakar",IEEE TKDE,2004,591.0,GoogleScholar
1812193,"Domain-independent data cleaning via analysis of entity-relationship graph","dmitri v kalashnikov, sharad mehrotra",TODS,2006,186.0,GoogleScholar
1812194,"Web people search via connection analysis","dmitri v kalashnikov, zhaoqi chen, sharad mehrotra, rabia nuray-turan",IEEE TKDE,2008,73.0,GoogleScholar
1812195,"Exploiting context analysis for combining multiple entity resolution systems","zhaoqi chen, dmitri v kalashnikov, sharad mehrotra",SIGMOD,2009,72.0,GoogleScholar
1812196,"Disambiguation algorithm for people search on the web","dmitri v kalashnikov, sharad mehrotra, zhaoqi chen, rabia nuray-turan, naveen ashish",ICDE,2007,43.0,GoogleScholar
1812197,"Quasar: quality aware sensing architecture","iosif lazaridis, qi han, xingbo yu, sharad mehrotra, nalini venkatasubramanian, dmitri v kalashnikov",SIGMOD Record,2004,38.0,GoogleScholar
1812198,"Progressive approach to relational entity resolution","yasser altowim, dmitri v kalashnikov, sharad mehrotra",VLDB,2014,34.0,GoogleScholar
1812199,"Query-driven approach to entity resolution","hotham altwaijry, dmitri v kalashnikov, sharad mehrotra",VLDB,2013,31.0,GoogleScholar
1812200,"Toward managing uncertain spatial information for situational awareness applications","yiming ma, dmitri v kalashnikov, sharad mehrotra",IEEE TKDE,2008,28.0,GoogleScholar
1812201,"CAMAS: a citizen awareness system for crisis mitigation","sharad mehrotra, carter butts, dmitri v kalashnikov, nalini venkatasubramanian, kemal altintas, ram hariharan",SIGMOD,2004,24.0,GoogleScholar
1812202,"A semantics-based approach for speech annotation of images","dmitri kalashnikov, sharad mehrotra, jie xu, nalini venkatasubramanian",IEEE TKDE,2011,22.0,GoogleScholar
1812203,"Attribute and object selection queries on objects with probabilistic attributes","rabia nuray-turan, dmitri v kalashnikov, sharad mehrotra, yaming yu",TODS,2012,20.0,GoogleScholar
1812204,"Exploiting web querying for web people search","rabia nuray-turan, dmitri v kalashnikov, sharad mehrotra",TODS,2012,20.0,GoogleScholar
1812205,"Efficient summarization framework for multi-attribute uncertain data","jie xu, dmitri v kalashnikov, sharad mehrotra",SIGMOD,2014,15.0,GoogleScholar
1812206,"Super-EGO: fast multi-dimensional similarity join","dmitri v. kalashnikov",VLDB Journal,2013,9.666666666666666,GoogleScholar
